id,name,code,level,qualification_group,education_level,skill_level,date_from,active,parent_id/id
bg_ncop_53291009,Здравен асистент,53291009,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5329
bg_ncop_54115001,Главен пожарникар,54115001,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5411
bg_ncop_54113002,Старши пожарникар,54113002,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5411
bg_ncop_54113003,Пожарникар,54113003,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5411
bg_ncop_54113004,Патрул (горски пожари),54113004,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5411
bg_ncop_54123001,Полицай,54123001,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54124002,Старши полицай,54124002,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54123003,Технически сътрудник полиция и служби за сигурност,54123003,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54124004,Старши технически сътрудник полиция и служби за сигурност,54124004,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54123005,Охрана полицейска,54123005,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54123006,Патрул полицейски,54123006,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54123007,Оперативен дежурен,54123007,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54123008,Автоконтрольор,54123008,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54123009,Младши автоконтрольор,54123009,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54124010,Граничен контрольор,54124010,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54124011,Старши граничен контрольор,54124011,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54124012,Старши командос,54124012,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54123013,Командир екип,54123013,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54123014,Командир отделение,54123014,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54123015,Командос,54123015,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54125016,Младши районен инспектор,54125016,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54123017,Младши оперативен работник,54123017,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5412
bg_ncop_54133001,Домакин затворническо общежитие,54133001,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5413
bg_ncop_54133002,Надзирател затвор,54133002,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5413
bg_ncop_54133003,Надзирател,54133003,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5413
bg_ncop_54133004,Настойник затвор,54133004,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5413
bg_ncop_54133005,Охрана следствена служба,54133005,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5413
bg_ncop_54133006,Охрана затворническа,54133006,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5413
bg_ncop_54133007,Пазач затвор,54133007,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5413
bg_ncop_54141001,Ловен надзирател,54141001,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54141002,Пазач въоръжена охрана,54141002,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54141003,Патрул служби за сигурност,54141003,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54141004,Полски пазач-пъдар,54141004,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54141005,Прелезопазач,54141005,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54141006,Риболовен надзирател,54141006,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54141007,Охранител,54141007,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54143008,Младши инструктор охраната,54143008,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54143009,Старши сътрудник охраната,54143009,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54143010,Сътрудник охрана,54143010,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54143011,Горски стражар,54143011,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54143012,Организатор охрана,54143012,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54143013,Оператор сигурност,54143013,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54140015,Пазач-портиер,54140015,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5414
bg_ncop_54191001,Планински спасител,54191001,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5419
bg_ncop_54191002,Спасител плаж,54191002,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5419
bg_ncop_54191003,Спасител при бедствия аварии и катастрофи,54191003,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5419
bg_ncop_54191004,Спасител на ски-писта,54191004,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5419
bg_ncop_54193005,Сътрудник-оръжейник,54193005,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5419
bg_ncop_54193006,Лична охрана,54193006,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5419
bg_ncop_54192007,Спасител басейн,54192007,occupation,service,secondary,2,2025-01-01,true,bg_ncop_5419
bg_ncop_61113001,Управител селско стопанство,61113001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61112002,Фермер отглеждащ захарно цвекло,61112002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61112003,Фермер отглеждащ зеленчуци,61112003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61112004,Фермер отглеждащ зърнени култури,61112004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61112005,Фермер отглеждащ лен,61112005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61112006,Фермер отглеждащ люцерна,61112006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61112007,Фермер отглеждащ полски култури (различни видове),61112007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61112008,Фермер отглеждащ тютюн,61112008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61112009,Фермер отглеждащ фъстъци,61112009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111010,Тютюнопроизводител,61111010,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111011,Зеленчукопроизводител,61111011,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111012,Полевъд,61111012,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111013,Работник напояване (обслужващ напоителни системи),61111013,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111014,Работник отглеждащ захарно цвекло,61111014,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111015,Работник производител на захарно цвекло,61111015,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111016,Работник отглеждащ зеленчуци,61111016,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111017,Работник отглеждащ лен,61111017,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111018,Работник отглеждащ зърнени култури,61111018,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111019,Работник отглеждащ памук,61111019,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111020,Работник производител на памук,61111020,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111021,Работник отглеждащ тютюн,61111021,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61111022,Работник поливач,61111022,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6111
bg_ncop_61122001,Фермер отглеждащ лозя,61122001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61122002,Фермер отглеждащ овощни дървета,61122002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61122003,Фермер отглеждащ плодове,61122003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61122004,Фермер отглеждащ хмел,61122004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61121005,Лозар,61121005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61121006,Овощар,61121006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61121007,Работник овощна градина,61121007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61121008,Работник отглеждащ плодове,61121008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61121009,Работник отглеждащ трайни насаждения,61121009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61121010,Работник отглеждащ хмел,61121010,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61121011,Работник добив на балсамова смола,61121011,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61121012,Работник облагородяване на овощни дървета,61121012,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61121013,Работник присаждане на овощни дървета и други трайни насаждения,61121013,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6112
bg_ncop_61131001,Билкопроизводител,61131001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6113
bg_ncop_61131002,Градинар,61131002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6113
bg_ncop_61131003,Градинар сезонен,61131003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6113
bg_ncop_61131004,Гъбар,61131004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6113
bg_ncop_61131005,Семепроизводител,61131005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6113
bg_ncop_61131006,Фиданкопроизводител,61131006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6113
bg_ncop_61131007,Цветопроизводител,61131007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6113
bg_ncop_61131008,Работник оранжерия парник,61131008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6113
bg_ncop_61142001,Фермер смесени култури,61142001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6114
bg_ncop_61141002,Работник в стопанство смесени култури,61141002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6114
bg_ncop_61212002,Фермер животновъд,61212002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61212003,Фермер коневъд,61212003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61212004,Фермер производител на кожи,61212004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61212005,Фермер производител на млечни продукти,61212005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61212006,Фермер производител на мляко,61212006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61212007,Фермер развъждащ племенни животни,61212007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61211008,Животновъд,61211008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61211009,Млекар експедитор,61211009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61211010,Приемчик мляко,61211010,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61211011,Работник отглеждащ селскостопански животни,61211011,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61211012,Работник производител на млечни продукти,61211012,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61211013,Работник развъждащ едър рогат добитък,61211013,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61211014,Работник развъждащ кучета котки,61211014,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61211015,Работник стригач,61211015,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6121
bg_ncop_61222001,Фермер отглеждащ птици,61222001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6122
bg_ncop_61222002,Фермер производител на яйца,61222002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6122
bg_ncop_61222003,Фермер развъждащ птици в инкубатор,61222003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6122
bg_ncop_61221004,Овоскопист,61221004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6122
bg_ncop_61221005,Оператор инкубатор,61221005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6122
bg_ncop_61221006,Птицевъд,61221006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6122
bg_ncop_61221007,Съдържател птичарник,61221007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6122
bg_ncop_61221008,Работник ферма за птици,61221008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6122
bg_ncop_61221009,Работник развъждащ птици в инкубатор,61221009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6122
bg_ncop_61232001,Фермер пчелар,61232001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6123
bg_ncop_61232002,Фермер пчеловъд,61232002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6123
bg_ncop_61232003,Фермер отглеждане на копринени буби,61232003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6123
bg_ncop_61231004,Пчелар,61231004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6123
bg_ncop_61231005,Гледач копринени буби (бубар),61231005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6123
bg_ncop_61231006,Копринар,61231006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6123
bg_ncop_61231007,Работник добив на пчелно млечице пчелна отрова,61231007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6123
bg_ncop_61231008,Работник производство на бубено семе,61231008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6123
bg_ncop_61292001,Фермер зайцевъд,61292001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61292002,Фермер развъждащ кръстосани животни,61292002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291003,Фуражист,61291003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291004,Гледач работен добитък,61291004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291005,Дивечовъд,61291005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291006,Съдържател резерват за животни,61291006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291007,Работник ферма за диви животни с ценни кожи,61291007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291008,Работник ферма за кръстосани животни,61291008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291009,Работник развъждащ влечуги (без змии),61291009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291010,Работник развъждащ диви птици,61291010,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291011,Работник развъждащ змии,61291011,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291012,Работник развъждащ лабораторни животни,61291012,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291013,Работник развъждащ охлюви,61291013,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291014,Работник развъждащ пойни и декоративни птици,61291014,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61291015,Работник селекционер на кръстосани животни,61291015,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61293016,Управител дивечовъдно стопанство,61293016,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61293017,Фермер дивечовъд,61293017,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6129
bg_ncop_61302001,Фермер смесено стопанство,61302001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6130
bg_ncop_61301002,Работник смесено стопанство,61301002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6130
bg_ncop_62103001,Управител горско стопанство,62103001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62103002,Управител лов,62103002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101003,Горски работник,62101003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101004,Горски работник сезонен,62101004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101005,Дървар,62101005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101006,Залесител,62101006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101007,Извозвач дървен материал,62101007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101008,Горски пазач,62101008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101009,Лесозащитник,62101009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101010,Маркировач лесофонд и дървен материал,62101010,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101011,Резач горски дървен материал,62101011,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101012,Резач греди и пръти,62101012,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101013,Резач траверси,62101013,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101014,Товарач трупи и друг дървен материал,62101014,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101015,Въглищар производител на дървени въглища,62101015,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101016,Работник обработка на трупи,62101016,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101017,Работник отглеждане на горски култури,62101017,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101018,Горски работник дървесна дестилация (традиционна техника),62101018,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62101019,Работник добив на пънна борина,62101019,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6210
bg_ncop_62212001,Управител рибно стопанство,62212001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6221
bg_ncop_62212002,Фермер отглеждащ аквакултури,62212002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6221
bg_ncop_62212003,Фермер рибовъд,62212003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6221
bg_ncop_62211004,Работник ферма за аквакултури,62211004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6221
bg_ncop_62211005,Работник ферма (рибовъд),62211005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6221
bg_ncop_62221001,Рибар вътрешни води,62221001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6222
bg_ncop_62221002,Рибар крайбрежни води,62221002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6222
bg_ncop_62231001,Рибар дълбоки морски води,62231001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6223
bg_ncop_62231002,Рибар член на екипаж дълбоки морски води,62231002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6223
bg_ncop_62231003,Тралмайстор,62231003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6223
bg_ncop_62241001,Ловец,62241001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6224
bg_ncop_62241002,Ловец диви животни,62241002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6224
bg_ncop_63102001,Фермер растениевъдство за собствено потребление,63102001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6310
bg_ncop_63102002,Фермер смесени култури за собствено потребление,63102002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6310
bg_ncop_63202001,Фермер животновъдство за собствено потребление,63202001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6320
bg_ncop_63301001,Работник отглеждащ растения и животни за собствено потребление,63301001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6330
bg_ncop_63400001,Риболовец произвеждащ за собствено потребление,63400001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6340
bg_ncop_63400002,Ловец произвеждащ за собствено потребление,63400002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6340
bg_ncop_63400003,Берач произвеждащ за собствено потребление,63400003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_6340
bg_ncop_71112001,Строител жилища,71112001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7111
bg_ncop_71112002,Строител сгради от сглобяеми елементи,71112002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7111
bg_ncop_71122001,Зидар,71122001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7112
bg_ncop_71122002,Зидар комини,71122002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7112
bg_ncop_71122003,Монтажник панели формовани блокове,71122003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7112
bg_ncop_71122004,Зидар пещи,71122004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7112
bg_ncop_71122005,Зидар сгради (конструкции),71122005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7112
bg_ncop_71122006,Зидар облицовка на пещи,71122006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7112
bg_ncop_71122007,Зидар при горещ ремонт на металургични пещи и съоръжения,71122007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7112
bg_ncop_71122008,Зидаромазач,71122008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7112
bg_ncop_71122009,Редач огнеупорни тухли,71122009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7112
bg_ncop_71132001,Дооформител камъни и плочи,71132001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132002,Каменар,71132002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132003,Каменар каменна зидария,71132003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132004,Каменодълбач,71132004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132005,Каменоредач (оформител),71132005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132006,Каменотрошач,71132006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132007,Каменоделец на паметници,71132007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132008,Каменоделец,71132008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132009,Каменоделец облицовки,71132009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132010,Настройчик-оператор струг машина за обработка на камъни,71132010,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132011,Полировач камъни,71132011,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132012,Резач камъни,71132012,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132013,Резач скални материали за художествена мозайка,71132013,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132014,Сортировач камъни,71132014,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132015,Трошач камъни (чрез взривяване),71132015,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132016,Цепач камъни,71132016,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132017,Шлифовчик,71132017,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132018,Работник обработване и художествено оформяне на каменни изделия,71132018,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132019,Работник производство на плочи,71132019,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71132020,Работник полагане на паваж,71132020,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7113
bg_ncop_71142001,Арматурист,71142001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7114
bg_ncop_71142002,Бетонджия,71142002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7114
bg_ncop_71142003,Кофражист,71142003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7114
bg_ncop_71142004,Кофражист бетонни отливки,71142004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7114
bg_ncop_71142005,Мозайкаджия,71142005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7114
bg_ncop_71142006,Работник бетонобъркачка,71142006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7114
bg_ncop_71142007,Формовчик бетонни изделия,71142007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7114
bg_ncop_71152001,Дограмаджия дърво пластмаса алуминий,71152001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7115
bg_ncop_71152002,Дърводелец,71152002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7115
bg_ncop_71152003,Дърводелец мина,71152003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7115
bg_ncop_71152004,Дърводелец дървени конструкции,71152004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7115
bg_ncop_71152005,Дърводелец мостови конструкции,71152005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7115
bg_ncop_71152006,Дърводелец поддръжка,71152006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7115
bg_ncop_71152007,Дърводелец корабен,71152007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7115
bg_ncop_71152008,Дърводелец лодкостроител,71152008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7115
bg_ncop_71152009,Дърводелец строителен,71152009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7115
bg_ncop_71152010,Строител дървени шлепове,71152010,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7115
bg_ncop_71152011,Корабен кофражист,71152011,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7115
bg_ncop_71192001,Строител релсови пътища,71192001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192002,Строител пътища,71192002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192003,Строител стоманобетонни промишлени комини,71192003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192004,Строител комини,71192004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
