id,code,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name@en_US,name@bg_BG,l10n_bg_city_hall_code,l10n_bg_structure_type,country_id/id,zipcode,l10n_bg_has_tax_office,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id
l10n_bg_city.23282,23282,23282,l10n_bg_city.village,Dragovishtitsa,Драговищица,KNL29-17,cityhall,base.bg,2564,False,l10n_bg_city.S41112,l10n_bg_city.41112,
l10n_bg_city.23296,23296,23296,l10n_bg_city.village,Dragovishtitsa,Драговищица,SFO26-06,cityhall,base.bg,2259,False,l10n_bg_city.S68134,l10n_bg_city.38978,
l10n_bg_city.23306,23306,23306,l10n_bg_city.village,Dragovo,Драгово,BGS09-09,cityhall,base.bg,8437,False,l10n_bg_city.S07079,l10n_bg_city.36525,
l10n_bg_city.23337,23337,23337,l10n_bg_city.village,Dragodanovo,Драгоданово,SLV20-15,cityhall,base.bg,8888,False,l10n_bg_city.S67338,l10n_bg_city.67338,
l10n_bg_city.23340,23340,23340,l10n_bg_city.village,Dragoevo,Драгоево,SHU23-01,cityhall,base.bg,9860,False,l10n_bg_city.S83510,l10n_bg_city.58222,
l10n_bg_city.23385,23385,23385,l10n_bg_city.village,Dragoynovo,Драгойново,PDV23-07,cityhall,base.bg,4293,False,l10n_bg_city.S56784,l10n_bg_city.59080,
l10n_bg_city.23426,23426,23426,l10n_bg_city.village,Dragomir,Драгомир,PDV33-02,cityhall,base.bg,4184,False,l10n_bg_city.S56784,l10n_bg_city.70528,
l10n_bg_city.23431,23431,23431,l10n_bg_city.village,Dragomirovo,Драгомирово,VTR28-07,cityhall,base.bg,5285,False,l10n_bg_city.S10447,l10n_bg_city.65766,
l10n_bg_city.24921,24921,24921,l10n_bg_city.village,Dragomazh,Драгомъж,RAZ14-08,cityhall,base.bg,7429,False,l10n_bg_city.S61710,l10n_bg_city.32874,
l10n_bg_city.23457,23457,23457,l10n_bg_city.village,Dragor,Драгор,PAZ19-10,cityhall,base.bg,4406,False,l10n_bg_city.S55155,l10n_bg_city.55155,
l10n_bg_city.23491,23491,23491,l10n_bg_city.village,Dragushinovo,Драгушиново,SFO39-10,cityhall,base.bg,2008,False,l10n_bg_city.S68134,l10n_bg_city.65231,
l10n_bg_city.23501,23501,23501,l10n_bg_city.village,Drazhevo,Дражево,JAM25-10,cityhall,base.bg,8634,False,l10n_bg_city.S87374,l10n_bg_city.87374,
l10n_bg_city.23515,23515,23515,l10n_bg_city.village,Drazhintsi,Дражинци,VID33-07,cityhall,base.bg,3929,False,l10n_bg_city.S10971,l10n_bg_city.63255,
l10n_bg_city.23532,23532,23532,l10n_bg_city.village,Drakata,Драката,BLG49-05,cityhall,base.bg,2829,False,l10n_bg_city.S04279,l10n_bg_city.69969,
l10n_bg_city.23546,23546,23546,l10n_bg_city.village,Dralfa,Дралфа,TGV35-43,cityhall,base.bg,7870,False,l10n_bg_city.S73626,l10n_bg_city.73626,
l10n_bg_city.23563,23563,23563,l10n_bg_city.village,Drangovo,Дрангово,BLG33-13,cityhall,base.bg,2859,False,l10n_bg_city.S04279,l10n_bg_city.56126,
l10n_bg_city.23577,23577,23577,l10n_bg_city.village,Drangovo,Дрангово,KRZ14-13,cityhall,base.bg,6860,False,l10n_bg_city.S40909,l10n_bg_city.36926,
l10n_bg_city.23580,23580,23580,l10n_bg_city.village,Drangovo,Дрангово,PDV07-18,cityhall,base.bg,4164,False,l10n_bg_city.S56784,l10n_bg_city.06361,
l10n_bg_city.23604,23604,23604,l10n_bg_city.village,Drachevo,Драчево,BGS06-08,cityhall,base.bg,8319,False,l10n_bg_city.S07079,l10n_bg_city.17974,
l10n_bg_city.23618,23618,23618,l10n_bg_city.village,Drashan,Драшан,VRC08-09,cityhall,base.bg,3157,False,l10n_bg_city.S12259,l10n_bg_city.07702,
l10n_bg_city.23649,23649,23649,l10n_bg_city.village,Dren,Дрен,PER36-10,cityhall,base.bg,2430,False,l10n_bg_city.S55871,l10n_bg_city.61577,
l10n_bg_city.23672,23672,23672,l10n_bg_city.village,Drenovets,Дреновец,VID33-04,cityhall,base.bg,3920,False,l10n_bg_city.S10971,l10n_bg_city.63255,
l10n_bg_city.23724,23724,23724,l10n_bg_city.village,Drentsi,Дренци,SHU07-06,cityhall,base.bg,9788,False,l10n_bg_city.S83510,l10n_bg_city.10642,
l10n_bg_city.23738,23738,23738,l10n_bg_city.village,Drinovo,Дриново,TGV24-11,cityhall,base.bg,7834,False,l10n_bg_city.S73626,l10n_bg_city.57649,
l10n_bg_city.23755,23755,23755,l10n_bg_city.village,Dropla,Дропла,BGS18-07,cityhall,base.bg,8563,False,l10n_bg_city.S07079,l10n_bg_city.63224,
l10n_bg_city.23769,23769,23769,l10n_bg_city.village,Dropla,Дропла,DOB03-04,cityhall,base.bg,9641,False,l10n_bg_city.S72624,l10n_bg_city.02508,
l10n_bg_city.24832,24832,24832,l10n_bg_city.village,Drugan,Друган,PER36-11,cityhall,base.bg,2410,False,l10n_bg_city.S55871,l10n_bg_city.61577,
l10n_bg_city.23786,23786,23786,l10n_bg_city.village,Druzhba,Дружба,VID09-33,cityhall,base.bg,3730,False,l10n_bg_city.S10971,l10n_bg_city.10971,
l10n_bg_city.23798,23798,23798,l10n_bg_city.village,Druzhevo,Дружево,SFO43-12,cityhall,base.bg,2281,False,l10n_bg_city.S68134,l10n_bg_city.65869,
l10n_bg_city.23803,23803,23803,l10n_bg_city.village,Druzhintsi,Дружинци,KRZ14-50,cityhall,base.bg,6885,False,l10n_bg_city.S40909,l10n_bg_city.36926,
l10n_bg_city.23813,23813,23813,l10n_bg_city.village,Drumevo,Друмево,SHU30-07,cityhall,base.bg,9815,False,l10n_bg_city.S83510,l10n_bg_city.83510,
l10n_bg_city.23827,23827,23827,l10n_bg_city.village,Drumohar,Друмохар,KNL31-04,cityhall,base.bg,2596,False,l10n_bg_city.S41112,l10n_bg_city.51216,
l10n_bg_city.23858,23858,23858,l10n_bg_city.village,Drandar,Дръндар,VAR26-01,cityhall,base.bg,9173,False,l10n_bg_city.S10135,l10n_bg_city.70175,
l10n_bg_city.23875,23875,23875,l10n_bg_city.village,Dryanka,Дрянка,SML02-14,cityhall,base.bg,4941,False,l10n_bg_city.S67653,l10n_bg_city.44402,
l10n_bg_city.23889,23889,23889,l10n_bg_city.village,Dryankovets,Дрянковец,BGS01-01,cityhall,base.bg,8524,False,l10n_bg_city.S07079,l10n_bg_city.00151,
l10n_bg_city.23892,23892,23892,l10n_bg_city.village,Dryanova glava,Дрянова глава,KRZ14-56,cityhall,base.bg,6865,False,l10n_bg_city.S40909,l10n_bg_city.36926,
l10n_bg_city.23902,23902,23902,l10n_bg_city.village,Dryanovets,Дряновец,RAZ26-04,cityhall,base.bg,7268,False,l10n_bg_city.S61710,l10n_bg_city.61710,
l10n_bg_city.23916,23916,23916,l10n_bg_city.village,Dryanovets,Дряновец,RSE04-05,cityhall,base.bg,7122,False,l10n_bg_city.S63427,l10n_bg_city.07603,
l10n_bg_city.23950,23950,23950,l10n_bg_city.village,Dryanovo,Дряново,PDV15-02,cityhall,base.bg,4864,False,l10n_bg_city.S56784,l10n_bg_city.44478,
l10n_bg_city.23964,23964,23964,l10n_bg_city.village,Dryanovo,Дряново,HKV29-01,cityhall,base.bg,6493,False,l10n_bg_city.S77195,l10n_bg_city.47278,
l10n_bg_city.24000,24000,24000,l10n_bg_city.village,Duvanlii,Дуванлии,PDV12-05,cityhall,base.bg,4174,False,l10n_bg_city.S56784,l10n_bg_city.35523,
l10n_bg_city.24061,24061,24061,l10n_bg_city.town,Dunavtsi,Дунавци,VID09-15,cityhall,base.bg,3740,False,l10n_bg_city.S10971,l10n_bg_city.10971,
l10n_bg_city.24075,24075,24075,l10n_bg_city.village,Dunavtsi,Дунавци,SZR12-05,cityhall,base.bg,6145,False,l10n_bg_city.S68850,l10n_bg_city.35167,
l10n_bg_city.24089,24089,24089,l10n_bg_city.village,Dunevo,Дунево,SML31-43,cityhall,base.bg,4729,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.24102,24102,24102,l10n_bg_city.village,Durankulak,Дуранкулак,DOB29-06,cityhall,base.bg,9670,False,l10n_bg_city.S72624,l10n_bg_city.83017,
l10n_bg_city.24150,24150,24150,l10n_bg_city.village,Duhovets,Духовец,RAZ14-07,cityhall,base.bg,7435,False,l10n_bg_city.S61710,l10n_bg_city.32874,
l10n_bg_city.24164,24164,24164,l10n_bg_city.village,Dushantsi,Душанци,SFO55-01,cityhall,base.bg,2083,False,l10n_bg_city.S68134,l10n_bg_city.56407,
l10n_bg_city.24178,24178,24178,l10n_bg_city.village,Dushevo,Душево,GAB29-12,cityhall,base.bg,5455,False,l10n_bg_city.S14218,l10n_bg_city.65927,
l10n_bg_city.24195,24195,24195,l10n_bg_city.village,Dushinkovo,Душинково,KRZ08-05,cityhall,base.bg,6846,False,l10n_bg_city.S40909,l10n_bg_city.20746,
l10n_bg_city.24236,24236,24236,l10n_bg_city.village,Daben,Дъбен,LOV19-04,cityhall,base.bg,5787,False,l10n_bg_city.S43952,l10n_bg_city.44327,
l10n_bg_city.24241,24241,24241,l10n_bg_city.village,Dabene,Дъбене,PDV13-09,cityhall,base.bg,4349,False,l10n_bg_city.S56784,l10n_bg_city.36498,
l10n_bg_city.24253,24253,24253,l10n_bg_city.village,Dabnik,Дъбник,BGS17-07,cityhall,base.bg,8213,False,l10n_bg_city.S07079,l10n_bg_city.57491,
l10n_bg_city.24267,24267,24267,l10n_bg_city.village,Dabnitsa,Дъбница,BLG13-05,cityhall,base.bg,2940,False,l10n_bg_city.S04279,l10n_bg_city.18366,
l10n_bg_city.24308,24308,24308,l10n_bg_city.village,Dabovan,Дъбован,PVN08-05,cityhall,base.bg,5973,False,l10n_bg_city.S56722,l10n_bg_city.18099,
l10n_bg_city.24339,24339,24339,l10n_bg_city.village,Dabovik,Дъбовик,DOB12-09,cityhall,base.bg,9553,False,l10n_bg_city.S72624,l10n_bg_city.14711,
l10n_bg_city.24342,24342,24342,l10n_bg_city.village,Dabovo,Дъбово,SZR22-06,cityhall,base.bg,6178,False,l10n_bg_city.S68850,l10n_bg_city.49494,
l10n_bg_city.24367,24367,24367,l10n_bg_city.village,Dabrava,Дъбрава,BLG03-10,cityhall,base.bg,2723,False,l10n_bg_city.S04279,l10n_bg_city.04279,
l10n_bg_city.24387,24387,24387,l10n_bg_city.village,Dabrava,Дъбрава,DOB03-05,cityhall,base.bg,9638,False,l10n_bg_city.S72624,l10n_bg_city.02508,
l10n_bg_city.24400,24400,24400,l10n_bg_city.village,Dabravino,Дъбравино,VAR01-04,cityhall,base.bg,9267,False,l10n_bg_city.S10135,l10n_bg_city.00084,
l10n_bg_city.24414,24414,24414,l10n_bg_city.village,Dabravite,Дъбравите,PAZ04-03,cityhall,base.bg,4472,False,l10n_bg_city.S55155,l10n_bg_city.03592,
l10n_bg_city.24445,24445,24445,l10n_bg_city.village,Dazhdino,Дъждино,KRZ16-63,cityhall,base.bg,6642,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.24459,24459,24459,l10n_bg_city.village,Dazhdovnik,Дъждовник,KRZ15-51,cityhall,base.bg,6917,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.24462,24462,24462,l10n_bg_city.village,Dazhdovnitsa,Дъждовница,KRZ16-09,cityhall,base.bg,6744,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.24476,24476,24476,l10n_bg_city.village,Dalbok dol,Дълбок дол,LOV34-12,cityhall,base.bg,5668,False,l10n_bg_city.S43952,l10n_bg_city.73198,
l10n_bg_city.24493,24493,24493,l10n_bg_city.village,Dalbok izvor,Дълбок извор,PDV23-08,cityhall,base.bg,4280,False,l10n_bg_city.S56784,l10n_bg_city.59080,
l10n_bg_city.24482,24482,24482,l10n_bg_city.village,Dalboki,Дълбоки,SZR31-10,cityhall,base.bg,6060,False,l10n_bg_city.S68850,l10n_bg_city.68850,
l10n_bg_city.24520,24520,24520,l10n_bg_city.village,Dalgach,Дългач,TGV35-14,cityhall,base.bg,7742,False,l10n_bg_city.S73626,l10n_bg_city.73626,
l10n_bg_city.24534,24534,24534,l10n_bg_city.village,Dalgi del,Дълги дел,MON14-07,cityhall,base.bg,3475,False,l10n_bg_city.S48489,l10n_bg_city.14773,
l10n_bg_city.24582,24582,24582,l10n_bg_city.village,Dalgo pole,Дълго поле,PDV12-06,cityhall,base.bg,4195,False,l10n_bg_city.S56784,l10n_bg_city.35523,
l10n_bg_city.24551,24551,24551,l10n_bg_city.village,Dalgodeltsi,Дългоделци,MON38-02,cityhall,base.bg,3638,False,l10n_bg_city.S48489,l10n_bg_city.87299,
l10n_bg_city.24668,24668,24668,l10n_bg_city.village,Darmantsi,Дърманци,VRC27-07,cityhall,base.bg,3129,False,l10n_bg_city.S12259,l10n_bg_city.47714,
l10n_bg_city.24685,24685,24685,l10n_bg_city.village,Daskot,Дъскот,VTR22-08,cityhall,base.bg,5223,False,l10n_bg_city.S10447,l10n_bg_city.55052,
l10n_bg_city.24699,24699,24699,l10n_bg_city.village,Daskotna,Дъскотна,BGS18-08,cityhall,base.bg,8561,False,l10n_bg_city.S07079,l10n_bg_city.63224,
l10n_bg_city.24712,24712,24712,l10n_bg_city.village,Dyulevo,Дюлево,BGS06-09,cityhall,base.bg,8330,False,l10n_bg_city.S07079,l10n_bg_city.17974,
l10n_bg_city.24726,24726,24726,l10n_bg_city.village,Dyulevo,Дюлево,PAZ32-02,cityhall,base.bg,4529,False,l10n_bg_city.S55155,l10n_bg_city.69835,
l10n_bg_city.24739,24739,24739,l10n_bg_city.village,Dyulino,Дюлино,VAR05-03,cityhall,base.bg,9108,False,l10n_bg_city.S10135,l10n_bg_city.07598,
l10n_bg_city.24743,24743,24743,l10n_bg_city.village,Dyulitsa,Дюлица,KRZ14-14,cityhall,base.bg,6876,False,l10n_bg_city.S40909,l10n_bg_city.36926,
l10n_bg_city.24760,24760,24760,l10n_bg_city.village,Dyadovo,Дядово,SLV16-06,cityhall,base.bg,8918,False,l10n_bg_city.S67338,l10n_bg_city.51809,
l10n_bg_city.24774,24774,24774,l10n_bg_city.village,Dyadovsko,Дядовско,KRZ35-06,cityhall,base.bg,6705,False,l10n_bg_city.S40909,l10n_bg_city.81236,
l10n_bg_city.24788,24788,24788,l10n_bg_city.village,Dyadovtsi,Дядовци,KRZ02-38,cityhall,base.bg,6764,False,l10n_bg_city.S40909,l10n_bg_city.00607,
l10n_bg_city.24791,24791,24791,l10n_bg_city.village,Dyakovo,Дяково,KNL48-17,cityhall,base.bg,2651,False,l10n_bg_city.S41112,l10n_bg_city.68789,
l10n_bg_city.24829,24829,24829,l10n_bg_city.village,Dyankovo,Дянково,RAZ26-05,cityhall,base.bg,7270,False,l10n_bg_city.S61710,l10n_bg_city.61710,
l10n_bg_city.27036,27036,27036,l10n_bg_city.village,Egrek,Егрек,KRZ15-17,cityhall,base.bg,6931,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.27043,27043,27043,l10n_bg_city.village,Egalnitsa,Егълница,PER22-08,cityhall,base.bg,2429,False,l10n_bg_city.S55871,l10n_bg_city.37513,
l10n_bg_city.27067,27067,27067,l10n_bg_city.village,Edinakovtsi,Единаковци,SHU11-08,cityhall,base.bg,9792,False,l10n_bg_city.S83510,l10n_bg_city.14516,
l10n_bg_city.27070,27070,27070,l10n_bg_city.village,Edrevo,Едрево,SZR38-01,cityhall,base.bg,6173,False,l10n_bg_city.S68850,l10n_bg_city.51648,
l10n_bg_city.27680,27680,27680,l10n_bg_city.village,Edrino,Едрино,KRZ15-65,cityhall,base.bg,6909,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.27111,27111,27111,l10n_bg_city.village,Ezero,Езеро,SLV16-07,cityhall,base.bg,8919,False,l10n_bg_city.S67338,l10n_bg_city.51809,
l10n_bg_city.27125,27125,27125,l10n_bg_city.village,Ezerovo,Езерово,VAR04-01,cityhall,base.bg,9129,False,l10n_bg_city.S10135,l10n_bg_city.03719,
l10n_bg_city.27139,27139,27139,l10n_bg_city.village,Ezerovo,Езерово,PDV23-09,cityhall,base.bg,4288,False,l10n_bg_city.S56784,l10n_bg_city.59080,
l10n_bg_city.27156,27156,27156,l10n_bg_city.village,Ezerche,Езерче,RAZ36-01,cityhall,base.bg,7274,False,l10n_bg_city.S61710,l10n_bg_city.77308,
l10n_bg_city.27169,27169,27169,l10n_bg_city.village,Ekzarh Antimovo,Екзарх Антимово,BGS09-10,cityhall,base.bg,8490,False,l10n_bg_city.S07079,l10n_bg_city.36525,
l10n_bg_city.27173,27173,27173,l10n_bg_city.village,Ekzarh Yosif,Екзарх Йосиф,RSE03-05,cityhall,base.bg,7171,False,l10n_bg_city.S63427,l10n_bg_city.05611,
l10n_bg_city.27200,27200,27200,l10n_bg_city.village,Elena,Елена,HKV34-12,cityhall,base.bg,6399,False,l10n_bg_city.S77195,l10n_bg_city.77195,
l10n_bg_city.27214,27214,27214,l10n_bg_city.village,Elenino,Еленино,SZR31-11,cityhall,base.bg,6047,False,l10n_bg_city.S68850,l10n_bg_city.68850,
l10n_bg_city.41157,41157,41157,l10n_bg_city.village,Elenka,Еленка,SML18-10,cityhall,base.bg,4999,False,l10n_bg_city.S67653,l10n_bg_city.51319,
l10n_bg_city.27231,27231,27231,l10n_bg_city.village,Elenovo,Еленово,BLG03-11,cityhall,base.bg,2726,False,l10n_bg_city.S04279,l10n_bg_city.04279,
l10n_bg_city.27245,27245,27245,l10n_bg_city.village,Elenovo,Еленово,SLV16-08,cityhall,base.bg,8943,False,l10n_bg_city.S67338,l10n_bg_city.51809,
l10n_bg_city.27259,27259,27259,l10n_bg_city.village,Elenovo,Еленово,TGV24-12,cityhall,base.bg,7837,False,l10n_bg_city.S73626,l10n_bg_city.57649,
l10n_bg_city.27262,27262,27262,l10n_bg_city.village,Elenska,Еленска,SML31-44,cityhall,base.bg,4731,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.27293,27293,27293,l10n_bg_city.village,Eleshnitsa,Елешница,BLG37-07,cityhall,base.bg,2782,False,l10n_bg_city.S04279,l10n_bg_city.61813,
l10n_bg_city.34120,34120,34120,l10n_bg_city.village,Eleshnitsa,Елешница,SFO17-07,cityhall,base.bg,2125,False,l10n_bg_city.S68134,l10n_bg_city.27303,
l10n_bg_city.18490,18490,18490,l10n_bg_city.village,Elin Pelin,Елин Пелин,SFO17-05,cityhall,base.bg,2109,False,l10n_bg_city.S68134,l10n_bg_city.27303,
l10n_bg_city.27317,27317,27317,l10n_bg_city.village,Eliseyna,Елисейна,VRC27-08,cityhall,base.bg,3160,False,l10n_bg_city.S12259,l10n_bg_city.47714,
l10n_bg_city.27365,27365,27365,l10n_bg_city.village,Elhovets,Елховец,SML27-05,cityhall,base.bg,4970,False,l10n_bg_city.S67653,l10n_bg_city.63207,
l10n_bg_city.48163,48163,48163,l10n_bg_city.village,Elhovo,Елхово,SZR38-02,cityhall,base.bg,6174,False,l10n_bg_city.S68850,l10n_bg_city.51648,
l10n_bg_city.27406,27406,27406,l10n_bg_city.village,Elshitsa,Елшица,PAZ20-04,cityhall,base.bg,4538,False,l10n_bg_city.S55155,l10n_bg_city.55302,
l10n_bg_city.27468,27468,27468,l10n_bg_city.village,Enevo,Енево,DOB15-23,cityhall,base.bg,9389,False,l10n_bg_city.S72624,l10n_bg_city.72624,
l10n_bg_city.27471,27471,27471,l10n_bg_city.village,Enevo,Енево,SHU22-03,cityhall,base.bg,9919,False,l10n_bg_city.S83510,l10n_bg_city.52009,
l10n_bg_city.27499,27499,27499,l10n_bg_city.village,Enina,Енина,SZR12-06,cityhall,base.bg,6142,False,l10n_bg_city.S68850,l10n_bg_city.35167,
l10n_bg_city.27509,27509,27509,l10n_bg_city.village,Enitsa,Еница,PVN39-02,cityhall,base.bg,3261,False,l10n_bg_city.S56722,l10n_bg_city.37376,
l10n_bg_city.27512,27512,27512,l10n_bg_city.village,Enchets,Енчец,KRZ16-10,cityhall,base.bg,6735,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.27543,27543,27543,l10n_bg_city.village,Enyovche,Еньовче,KRZ02-09,cityhall,base.bg,6788,False,l10n_bg_city.S40909,l10n_bg_city.00607,
l10n_bg_city.27557,27557,27557,l10n_bg_city.village,Erden,Ерден,MON04-05,cityhall,base.bg,3431,False,l10n_bg_city.S48489,l10n_bg_city.05236,
l10n_bg_city.27588,27588,27588,l10n_bg_city.village,Erma reka,Ерма река,SML11-03,cityhall,base.bg,4997,False,l10n_bg_city.S67653,l10n_bg_city.31111,
l10n_bg_city.27591,27591,27591,l10n_bg_city.village,Erovete,Еровете,KRZ14-57,cityhall,base.bg,6865,False,l10n_bg_city.S40909,l10n_bg_city.36926,
l10n_bg_city.27629,27629,27629,l10n_bg_city.village,Esenitsa,Есеница,VAR09-07,cityhall,base.bg,9289,False,l10n_bg_city.S10135,l10n_bg_city.12574,
l10n_bg_city.27656,27656,27656,l10n_bg_city.village,Efreytor Bakalovo,Ефрейтор Бакалово,DOB20-06,cityhall,base.bg,9422,False,l10n_bg_city.S72624,l10n_bg_city.40097,
l10n_bg_city.29026,29026,29026,l10n_bg_city.village,Zhabokrat,Жабокрът,KNL29-18,cityhall,base.bg,2545,False,l10n_bg_city.S41112,l10n_bg_city.41112,
l10n_bg_city.29035,29035,29035,l10n_bg_city.village,Zheglartsi,Жегларци,DOB27-10,cityhall,base.bg,9492,False,l10n_bg_city.S72624,l10n_bg_city.72271,
l10n_bg_city.29043,29043,29043,l10n_bg_city.village,Zheglitsa,Жеглица,VID09-16,cityhall,base.bg,3738,False,l10n_bg_city.S10971,l10n_bg_city.10971,
l10n_bg_city.29101,29101,29101,l10n_bg_city.village,Zhelezino,Железино,HKV11-07,cityhall,base.bg,6995,False,l10n_bg_city.S77195,l10n_bg_city.32024,
l10n_bg_city.29115,29115,29115,l10n_bg_city.village,Zhelezna,Железна,MON36-09,cityhall,base.bg,3461,False,l10n_bg_city.S48489,l10n_bg_city.81390,
l10n_bg_city.29132,29132,29132,l10n_bg_city.village,Zheleznik,Железник,KRZ35-07,cityhall,base.bg,6711,False,l10n_bg_city.S40909,l10n_bg_city.81236,
l10n_bg_city.29146,29146,29146,l10n_bg_city.village,Zheleznitsa,Железница,BLG44-04,cityhall,base.bg,2732,False,l10n_bg_city.S04279,l10n_bg_city.66460,
l10n_bg_city.29150,29150,29150,l10n_bg_city.village,Zheleznitsa,Железница,SOF46-57,cityhall,base.bg,1475,False,l10n_bg_city.S68134,l10n_bg_city.68134,
l10n_bg_city.29163,29163,29163,l10n_bg_city.village,Zhelen,Желен,SFO43-14,cityhall,base.bg,2267,False,l10n_bg_city.S68134,l10n_bg_city.65869,
l10n_bg_city.29180,29180,29180,l10n_bg_city.village,Zheladovo,Желъдово,KRZ08-06,cityhall,base.bg,6855,False,l10n_bg_city.S40909,l10n_bg_city.20746,
l10n_bg_city.29194,29194,29194,l10n_bg_city.village,Zhelyu voyvoda,Желю войвода,SLV20-16,cityhall,base.bg,8860,False,l10n_bg_city.S67338,l10n_bg_city.67338,
l10n_bg_city.29204,29204,29204,l10n_bg_city.village,Zhelyava,Желява,SOF46-52,cityhall,base.bg,1807,False,l10n_bg_city.S68134,l10n_bg_city.68134,
l10n_bg_city.29218,29218,29218,l10n_bg_city.village,Zhelyazkovets,Желязковец,RAZ29-06,cityhall,base.bg,7255,False,l10n_bg_city.S61710,l10n_bg_city.65276,
l10n_bg_city.29235,29235,29235,l10n_bg_city.village,Zhelyazno,Желязно,PDV17-20,cityhall,base.bg,4136,False,l10n_bg_city.S56784,l10n_bg_city.56784,
l10n_bg_city.29249,29249,29249,l10n_bg_city.village,Zhelyazovo,Желязово,BGS08-03,cityhall,base.bg,8106,False,l10n_bg_city.S07079,l10n_bg_city.35883,
l10n_bg_city.29283,29283,29283,l10n_bg_city.village,Zheravna,Жеравна,SLV11-06,cityhall,base.bg,8988,False,l10n_bg_city.S67338,l10n_bg_city.39030,
l10n_bg_city.29338,29338,29338,l10n_bg_city.village,Zhivkovo,Живково,SFO20-09,cityhall,base.bg,2065,False,l10n_bg_city.S68134,l10n_bg_city.32901,
l10n_bg_city.29341,29341,29341,l10n_bg_city.village,Zhivkovo,Живково,SHU11-09,cityhall,base.bg,9794,False,l10n_bg_city.S83510,l10n_bg_city.14516,
l10n_bg_city.29372,29372,29372,l10n_bg_city.village,Zhizhevo,Жижево,BLG42-06,cityhall,base.bg,2956,False,l10n_bg_city.S04279,l10n_bg_city.65440,
l10n_bg_city.29386,29386,29386,l10n_bg_city.village,Zhilentsi,Жиленци,KNL29-19,cityhall,base.bg,2573,False,l10n_bg_city.S41112,l10n_bg_city.41112,
l10n_bg_city.29391,29391,29391,l10n_bg_city.village,Zhilino,Жилино,SHU22-04,cityhall,base.bg,9929,False,l10n_bg_city.S83510,l10n_bg_city.52009,
l10n_bg_city.29407,29407,29407,l10n_bg_city.village,Zhinzifovo,Жинзифово,KRZ16-11,cityhall,base.bg,6654,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.29430,29430,29430,l10n_bg_city.village,Zhiten,Житен,SOF46-39,cityhall,base.bg,1211,False,l10n_bg_city.S68134,l10n_bg_city.68134,
l10n_bg_city.29444,29444,29444,l10n_bg_city.village,Zhiten,Житен,DOB12-10,cityhall,base.bg,9555,False,l10n_bg_city.S72624,l10n_bg_city.14711,
l10n_bg_city.29458,29458,29458,l10n_bg_city.village,Zhitnitsa,Житница,VAR24-07,cityhall,base.bg,9245,False,l10n_bg_city.S10135,l10n_bg_city.58503,
l10n_bg_city.29461,29461,29461,l10n_bg_city.village,Zhitnitsa,Житница,KRZ35-09,cityhall,base.bg,6708,False,l10n_bg_city.S40909,l10n_bg_city.81236,
l10n_bg_city.29475,29475,29475,l10n_bg_city.village,Zhitnitsa,Житница,PDV12-07,cityhall,base.bg,4172,False,l10n_bg_city.S56784,l10n_bg_city.35523,
l10n_bg_city.29489,29489,29489,l10n_bg_city.village,Zhitnitsa,Житница,DOB15-24,cityhall,base.bg,9424,False,l10n_bg_city.S72624,l10n_bg_city.72624,
l10n_bg_city.29492,29492,29492,l10n_bg_city.village,Zhitosvyat,Житосвят,BGS09-12,cityhall,base.bg,8475,False,l10n_bg_city.S07079,l10n_bg_city.36525,
l10n_bg_city.29502,29502,29502,l10n_bg_city.village,Zhrebevo,Жребево,SML09-05,cityhall,base.bg,4827,False,l10n_bg_city.S67653,l10n_bg_city.20465,
l10n_bg_city.29516,29516,29516,l10n_bg_city.village,Zhrebino,Жребино,JAM07-18,cityhall,base.bg,8733,False,l10n_bg_city.S87374,l10n_bg_city.27382,
l10n_bg_city.29533,29533,29533,l10n_bg_city.village,Zhalt bryag,Жълт бряг,SLV24-05,cityhall,base.bg,8849,False,l10n_bg_city.S67338,l10n_bg_city.72165,
l10n_bg_city.29581,29581,29581,l10n_bg_city.village,Zhalt kamak,Жълт камък,PDV01-26,cityhall,base.bg,4298,False,l10n_bg_city.S56784,l10n_bg_city.00702,
l10n_bg_city.29547,29547,29547,l10n_bg_city.village,Zhaltesh,Жълтеш,GAB05-12,cityhall,base.bg,5335,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.29550,29550,29550,l10n_bg_city.village,Zhalti bryag,Жълти бряг,HKV30-11,cityhall,base.bg,6368,False,l10n_bg_city.S77195,l10n_bg_city.68727,
l10n_bg_city.29605,29605,29605,l10n_bg_city.village,Zhaltusha,Жълтуша,KRZ02-10,cityhall,base.bg,6789,False,l10n_bg_city.S40909,l10n_bg_city.00607,
