id,code,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name@en_US,name@bg_BG,l10n_bg_city_hall_code,l10n_bg_structure_type,country_id/id,zipcode,l10n_bg_has_tax_office,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id
l10n_bg_city.44776,44776,44776,l10n_bg_city.village,Lyava reka,Лява река,SZR37-00,normal,base.bg,6198,False,l10n_bg_city.S68850,l10n_bg_city.18157,
l10n_bg_city.44781,44781,44781,l10n_bg_city.village,Lyalintsi,Лялинци,PER51-00,normal,base.bg,2474,False,l10n_bg_city.S55871,l10n_bg_city.73273,
l10n_bg_city.44817,44817,44817,l10n_bg_city.village,Lyaskovo,Лясково,BGS01-00,normal,base.bg,8518,False,l10n_bg_city.S07079,l10n_bg_city.00151,
l10n_bg_city.44834,44834,44834,l10n_bg_city.village,Lyaskovo,Лясково,PDV01-00,normal,base.bg,4258,False,l10n_bg_city.S56784,l10n_bg_city.00702,
l10n_bg_city.44851,44851,44851,l10n_bg_city.village,Lyaskovo,Лясково,SZR31-00,normal,base.bg,6098,False,l10n_bg_city.S68850,l10n_bg_city.68850,
l10n_bg_city.46019,46019,46019,l10n_bg_city.village,Magardzhitsa,Магарджица,SML31-00,normal,base.bg,4841,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.46108,46108,46108,l10n_bg_city.village,Mazarachevo,Мазарачево,KNL29-00,normal,base.bg,2549,False,l10n_bg_city.S41112,l10n_bg_city.41112,
l10n_bg_city.46139,46139,46139,l10n_bg_city.village,Maystorovo,Майсторово,KRZ16-26,normal,base.bg,6675,False,l10n_bg_city.S40909,l10n_bg_city.40909,l10n_bg_city.55885
l10n_bg_city.46156,46156,46156,l10n_bg_city.village,Mak,Мак,KRZ02-07,normal,base.bg,6784,False,l10n_bg_city.S40909,l10n_bg_city.00607,l10n_bg_city.18321
l10n_bg_city.46259,46259,46259,l10n_bg_city.village,Mala Rakovitsa,Мала Раковица,SFO06-00,normal,base.bg,2225,False,l10n_bg_city.S68134,l10n_bg_city.05027,
l10n_bg_city.46317,46317,46317,l10n_bg_city.village,Mali Varbovnik,Мали Върбовник,KNL04-00,normal,base.bg,2691,False,l10n_bg_city.S41112,l10n_bg_city.04501,
l10n_bg_city.46320,46320,46320,l10n_bg_city.village,Mali Drenovets,Мали Дреновец,VID16-00,normal,base.bg,3749,False,l10n_bg_city.S10971,l10n_bg_city.21097,
l10n_bg_city.46334,46334,46334,l10n_bg_city.village,Mali izvor,Мали извор,DOB27-00,normal,base.bg,9474,False,l10n_bg_city.S72624,l10n_bg_city.72271,
l10n_bg_city.46348,46348,46348,l10n_bg_city.village,Malina,Малина,BGS06-00,normal,base.bg,8327,False,l10n_bg_city.S07079,l10n_bg_city.17974,
l10n_bg_city.46365,46365,46365,l10n_bg_city.village,Malini,Малини,GAB05-00,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.46437,46437,46437,l10n_bg_city.village,Malka Zhelyazna,Малка Желязна,LOV33-00,normal,base.bg,5729,False,l10n_bg_city.S43952,l10n_bg_city.72343,
l10n_bg_city.46454,46454,46454,l10n_bg_city.village,Malka Smolnitsa,Малка Смолница,DOB15-00,normal,base.bg,9386,False,l10n_bg_city.S72624,l10n_bg_city.72624,
l10n_bg_city.46468,46468,46468,l10n_bg_city.village,Malka Cherkovna,Малка Черковна,TGV02-00,normal,base.bg,7997,False,l10n_bg_city.S73626,l10n_bg_city.00518,
l10n_bg_city.46485,46485,46485,l10n_bg_city.village,Malki Balgareni,Малки Българени,GAB12-00,normal,base.bg,5370,False,l10n_bg_city.S14218,l10n_bg_city.23947,
l10n_bg_city.46499,46499,46499,l10n_bg_city.village,Malki Voden,Малки Воден,HKV18-00,normal,base.bg,6543,False,l10n_bg_city.S77195,l10n_bg_city.46084,
l10n_bg_city.46512,46512,46512,l10n_bg_city.village,Malki Stanchovtsi,Малки Станчовци,GAB35-00,normal,base.bg,5365,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.46526,46526,46526,l10n_bg_city.village,Malki Tsalim,Малки Цалим,BLG40-00,normal,base.bg,2800,False,l10n_bg_city.S04279,l10n_bg_city.65334,
l10n_bg_city.46557,46557,46557,l10n_bg_city.village,Malko Bryagovo,Малко Брягово,HKV18-00,normal,base.bg,6476,False,l10n_bg_city.S77195,l10n_bg_city.46084,
l10n_bg_city.46588,46588,46588,l10n_bg_city.village,Malko Dryanovo,Малко Дряново,SZR04-00,normal,base.bg,6227,False,l10n_bg_city.S68850,l10n_bg_city.06183,
l10n_bg_city.46615,46615,46615,l10n_bg_city.village,Malko Kirilovo,Малко Кирилово,JAM07-14,normal,base.bg,8756,False,l10n_bg_city.S87374,l10n_bg_city.27382,l10n_bg_city.47768
l10n_bg_city.46629,46629,46629,l10n_bg_city.village,Malko Krushevo,Малко Крушево,SML02-00,normal,base.bg,4951,False,l10n_bg_city.S67653,l10n_bg_city.44402,
l10n_bg_city.46632,46632,46632,l10n_bg_city.village,Malko Popovo,Малко Попово,HKV18-00,normal,base.bg,6482,False,l10n_bg_city.S77195,l10n_bg_city.46084,
l10n_bg_city.46766,46766,46766,l10n_bg_city.village,Malo Malovo,Мало Малово,SFO16-00,normal,base.bg,2238,False,l10n_bg_city.S68134,l10n_bg_city.23409,
l10n_bg_city.46807,46807,46807,l10n_bg_city.village,Malo Peshtene,Мало Пещене,VRC10-00,normal,base.bg,3078,False,l10n_bg_city.S12259,l10n_bg_city.12259,
l10n_bg_city.46735,46735,46735,l10n_bg_city.village,Malogradets,Малоградец,TGV02-00,normal,base.bg,7978,False,l10n_bg_city.S73626,l10n_bg_city.00518,
l10n_bg_city.49655,49655,49655,l10n_bg_city.village,Malusha,Малуша,GAB05-00,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.46855,46855,46855,l10n_bg_city.village,Malchovtsi,Малчовци,VTR04-00,normal,base.bg,5050,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.46869,46869,46869,l10n_bg_city.village,Malchovtsi,Малчовци,GAB35-00,normal,base.bg,5367,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.49998,49998,49998,l10n_bg_city.village,Malak dol,Малък дол,SZR04-00,normal,base.bg,6245,False,l10n_bg_city.S68850,l10n_bg_city.06183,
l10n_bg_city.46989,46989,46989,l10n_bg_city.village,Manastir,Манастир,PDV15-00,normal,base.bg,4873,False,l10n_bg_city.S56784,l10n_bg_city.44478,
l10n_bg_city.47007,47007,47007,l10n_bg_city.village,Manastiritsa,Манастирица,TGV24-00,normal,base.bg,7856,False,l10n_bg_city.S73626,l10n_bg_city.57649,
l10n_bg_city.47024,47024,47024,l10n_bg_city.village,Manastirishte,Манастирище,SFO43-00,normal,base.bg,2256,False,l10n_bg_city.S68134,l10n_bg_city.65869,
l10n_bg_city.47069,47069,47069,l10n_bg_city.village,Mandritsa,Мандрица,HKV11-00,normal,base.bg,6985,False,l10n_bg_city.S77195,l10n_bg_city.32024,
l10n_bg_city.47072,47072,47072,l10n_bg_city.village,Manevtsi,Маневци,GAB35-00,normal,base.bg,5363,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.47127,47127,47127,l10n_bg_city.village,Manoya,Маноя,GAB12-00,normal,base.bg,5393,False,l10n_bg_city.S14218,l10n_bg_city.23947,
l10n_bg_city.47130,47130,47130,l10n_bg_city.village,Manushevtsi,Манушевци,TGV02-00,normal,base.bg,7967,False,l10n_bg_city.S73626,l10n_bg_city.00518,
l10n_bg_city.47144,47144,47144,l10n_bg_city.village,Manchevo,Манчево,KRZ21-04,normal,base.bg,6800,False,l10n_bg_city.S40909,l10n_bg_city.48996,l10n_bg_city.12293
l10n_bg_city.47158,47158,47158,l10n_bg_city.village,Marafeltsi,Марафелци,VTR13-00,normal,base.bg,5070,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.47175,47175,47175,l10n_bg_city.village,Margovtsi,Марговци,VTR04-09,normal,base.bg,5035,False,l10n_bg_city.S10447,l10n_bg_city.10447,l10n_bg_city.12098
l10n_bg_city.47250,47250,47250,l10n_bg_city.village,Marino pole,Марино поле,PDV13-00,normal,base.bg,4365,False,l10n_bg_city.S56784,l10n_bg_city.36498,
l10n_bg_city.47227,47227,47227,l10n_bg_city.village,Marinovtsi,Мариновци,VTR13-00,normal,base.bg,5097,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.47305,47305,47305,l10n_bg_city.village,Markovo,Марково,SZR04-00,normal,base.bg,6247,False,l10n_bg_city.S68850,l10n_bg_city.06183,
l10n_bg_city.47322,47322,47322,l10n_bg_city.village,Markovo ravnishte,Марково равнище,VRC32-00,normal,base.bg,3133,False,l10n_bg_city.S12259,l10n_bg_city.62997,
l10n_bg_city.47342,47342,47342,l10n_bg_city.village,Martino,Мартино,KRZ16-00,normal,base.bg,6745,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.47384,47384,47384,l10n_bg_city.village,Marutsekovtsi,Маруцековци,GAB35-04,normal,base.bg,5360,False,l10n_bg_city.S14218,l10n_bg_city.73403,l10n_bg_city.56719
l10n_bg_city.47411,47411,47411,l10n_bg_city.village,Marchino,Марчино,TGV24-00,normal,base.bg,7869,False,l10n_bg_city.S73626,l10n_bg_city.57649,
l10n_bg_city.47425,47425,47425,l10n_bg_city.village,Maryan,Марян,VTR13-00,normal,base.bg,5084,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.47456,47456,47456,l10n_bg_city.village,Mateshovtsi,Матешовци,GAB35-00,normal,base.bg,5350,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.47468,47468,47468,l10n_bg_city.village,Matochina,Маточина,HKV28-00,normal,base.bg,6535,False,l10n_bg_city.S77195,l10n_bg_city.65677,
l10n_bg_city.47473,47473,47473,l10n_bg_city.village,Mahalata,Махалата,BLG49-00,normal,base.bg,2849,False,l10n_bg_city.S04279,l10n_bg_city.69969,
l10n_bg_city.47487,47487,47487,l10n_bg_city.village,Mahalnitsi,Махалници,VTR13-00,normal,base.bg,5081,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.47545,47545,47545,l10n_bg_city.village,Meden buk,Меден бук,HKV11-05,normal,base.bg,6988,False,l10n_bg_city.S77195,l10n_bg_city.32024,l10n_bg_city.22705
l10n_bg_city.47583,47583,47583,l10n_bg_city.village,Medeshevtsi,Медешевци,VID15-00,normal,base.bg,3765,False,l10n_bg_city.S10971,l10n_bg_city.17645,
l10n_bg_city.47679,47679,47679,l10n_bg_city.village,Medovo,Медово,DOB15-00,normal,base.bg,9388,False,l10n_bg_city.S72624,l10n_bg_city.72624,
l10n_bg_city.47706,47706,47706,l10n_bg_city.village,Mezhdeni,Междени,GAB05-00,normal,base.bg,5343,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.47929,47929,47929,l10n_bg_city.village,Metohia,Метохия,KNL50-00,normal,base.bg,2556,False,l10n_bg_city.S41112,l10n_bg_city.73047,
l10n_bg_city.47994,47994,47994,l10n_bg_city.village,Mechkovitsa,Мечковица,GAB05-00,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.48009,48009,48009,l10n_bg_city.village,Mechkovtsi,Мечковци,SFO20-00,normal,base.bg,2060,False,l10n_bg_city.S68134,l10n_bg_city.32901,
l10n_bg_city.48012,48012,48012,l10n_bg_city.village,Mechkul,Мечкул,BLG44-00,normal,base.bg,2754,False,l10n_bg_city.S04279,l10n_bg_city.66460,
l10n_bg_city.48026,48026,48026,l10n_bg_city.village,Mechovo,Мечово,TGV02-00,normal,base.bg,7997,False,l10n_bg_city.S73626,l10n_bg_city.00518,
l10n_bg_city.48057,48057,48057,l10n_bg_city.village,Miykovtsi,Мийковци,VTR13-00,normal,base.bg,5098,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.48088,48088,48088,l10n_bg_city.village,Miladinovtsi,Миладиновци,DOB15-00,normal,base.bg,9431,False,l10n_bg_city.S72624,l10n_bg_city.72624,
l10n_bg_city.48146,48146,48146,l10n_bg_city.village,Mile,Миле,SML16-00,normal,base.bg,4921,False,l10n_bg_city.S67653,l10n_bg_city.46045,
l10n_bg_city.48177,48177,48177,l10n_bg_city.village,Milevtsi,Милевци,GAB35-00,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.48194,48194,48194,l10n_bg_city.village,Milino,Милино,TGV02-00,normal,base.bg,7884,False,l10n_bg_city.S73626,l10n_bg_city.00518,
l10n_bg_city.48218,48218,48218,l10n_bg_city.village,Milkovo,Милково,SML31-00,normal,base.bg,4779,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.48235,48235,48235,l10n_bg_city.village,Milkovtsi,Милковци,GAB05-00,normal,base.bg,5345,False,l10n_bg_city.S14218,l10n_bg_city.14218,
