id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id,l10n_bg_structure_type,country_id/id
l10n_bg.66980,66980,l10n_bg_city.village,Slaveykovo,JAM07-12,l10n_bg.S87374,l10n_bg.27382,l10n_bg.46797,normal,base.bg
l10n_bg.67057,67057,l10n_bg_city.village,Slavshtitsa,LOV36-00,l10n_bg.S43952,l10n_bg.75054,,normal,base.bg
l10n_bg.67074,67074,l10n_bg_city.village,Slavyanin,SZR04-00,l10n_bg.S68850,l10n_bg.06183,,normal,base.bg
l10n_bg.67129,67129,l10n_bg_city.village,Sladka voda,VAR16-00,l10n_bg.S10135,l10n_bg.24565,,normal,base.bg
l10n_bg.67132,67132,l10n_bg_city.village,Sladkodum,KRZ15-00,l10n_bg.S40909,l10n_bg.39970,,normal,base.bg
l10n_bg.67154,67154,l10n_bg_city.village,Sladak kladenets,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.67266,67266,l10n_bg_city.village,Slatino,PER22-00,l10n_bg.S55871,l10n_bg.37513,,normal,base.bg
l10n_bg.67307,67307,l10n_bg_city.village,Slivarovo,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.67324,67324,l10n_bg_city.village,Slivek,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.67341,67341,l10n_bg_city.village,Slivito,SZR22-02,l10n_bg.S68850,l10n_bg.49494,l10n_bg.10848,normal,base.bg
l10n_bg.67355,67355,l10n_bg_city.village,Slivka,SML02-00,l10n_bg.S67653,l10n_bg.44402,,normal,base.bg
l10n_bg.67395,67395,l10n_bg_city.village,Slivovitsa,VTR14-00,l10n_bg.S10447,l10n_bg.30962,,normal,base.bg
l10n_bg.67400,67400,l10n_bg_city.village,Slivovnik,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.67413,67413,l10n_bg_city.village,Slivovo,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.67427,67427,l10n_bg_city.village,Slivovo,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.67430,67430,l10n_bg_city.village,Slivovo,SML31-41,l10n_bg.S67653,l10n_bg.67653,l10n_bg.83274,normal,base.bg
l10n_bg.67458,67458,l10n_bg_city.village,Slishovtsi,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.67492,67492,l10n_bg_city.village,Slanchovets,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.67533,67533,l10n_bg_city.village,Smilovtsi,GAB05-07,l10n_bg.S14218,l10n_bg.14218,l10n_bg.18215,normal,base.bg
l10n_bg.67550,67550,l10n_bg_city.village,Smin,DOB29-00,l10n_bg.S72624,l10n_bg.83017,,normal,base.bg
l10n_bg.67595,67595,l10n_bg_city.village,Smirov dol,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.67619,67619,l10n_bg_city.village,Smolichano,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.72080,72080,l10n_bg_city.village,Smolnik,BGS09-00,l10n_bg.S07079,l10n_bg.36525,,normal,base.bg
l10n_bg.67641,67641,l10n_bg_city.village,Smolcha,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.67742,67742,l10n_bg_city.village,Snezhinka,KRZ16-09,l10n_bg.S40909,l10n_bg.40909,l10n_bg.24462,normal,base.bg
l10n_bg.67756,67756,l10n_bg_city.village,Snop,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.67862,67862,l10n_bg_city.village,Sokolentsi,HKV11-16,l10n_bg.S77195,l10n_bg.32024,l10n_bg.56633,normal,base.bg
l10n_bg.67893,67893,l10n_bg_city.village,Sokolite,KRZ35-00,l10n_bg.S40909,l10n_bg.81236,,normal,base.bg
l10n_bg.67917,67917,l10n_bg_city.village,Sokolnik,DOB15-59,l10n_bg.S72624,l10n_bg.72624,l10n_bg.69300,normal,base.bg
l10n_bg.67934,67934,l10n_bg_city.village,Sokolovo,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.67948,67948,l10n_bg_city.village,Sokolovo,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.67979,67979,l10n_bg_city.village,Sokolsko,KRZ16-41,l10n_bg.S40909,l10n_bg.40909,l10n_bg.83315,normal,base.bg
l10n_bg.67996,67996,l10n_bg_city.village,Solari,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.68000,68000,l10n_bg_city.village,Solishta,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.68059,68059,l10n_bg_city.village,Sopitsa,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.68062,68062,l10n_bg_city.village,Sopovo,KNL05-00,l10n_bg.S41112,l10n_bg.04532,,normal,base.bg
l10n_bg.68165,68165,l10n_bg_city.village,Spantsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.68210,68210,l10n_bg_city.village,Spasovtsi,GAB05-09,l10n_bg.S14218,l10n_bg.14218,l10n_bg.22959,normal,base.bg
l10n_bg.68240,68240,l10n_bg_city.village,Spoluka,KRZ02-19,l10n_bg.S40909,l10n_bg.00607,l10n_bg.63402,normal,base.bg
l10n_bg.68268,68268,l10n_bg_city.village,Sratsimirovo,VID15-00,l10n_bg.S10971,l10n_bg.17645,,normal,base.bg
l10n_bg.68271,68271,l10n_bg_city.village,Srebrinovo,PAZ20-00,l10n_bg.S55155,l10n_bg.55302,,normal,base.bg
l10n_bg.68326,68326,l10n_bg_city.village,Sredina,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.68429,68429,l10n_bg_city.village,Sredni kolibi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.68432,68432,l10n_bg_city.village,Sredni rat,VRC32-00,l10n_bg.S12259,l10n_bg.62997,,normal,base.bg
l10n_bg.68480,68480,l10n_bg_city.village,Sredno selo,VAR08-00,l10n_bg.S10135,l10n_bg.10865,,normal,base.bg
l10n_bg.68521,68521,l10n_bg_city.village,Sredok,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.68535,68535,l10n_bg_city.village,Sredorek,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.68566,68566,l10n_bg_city.village,Sredska,KRZ35-00,l10n_bg.S40909,l10n_bg.81236,,normal,base.bg
l10n_bg.68610,68610,l10n_bg_city.village,Staevtsi,DOB29-06,l10n_bg.S72624,l10n_bg.83017,l10n_bg.24102,normal,base.bg
l10n_bg.68624,68624,l10n_bg_city.village,Staynovtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.68638,68638,l10n_bg_city.village,Staychin dol,SML16-07,l10n_bg.S67653,l10n_bg.46045,l10n_bg.12718,normal,base.bg
l10n_bg.68641,68641,l10n_bg_city.village,Staychovtsi,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.68758,68758,l10n_bg_city.village,Stanevo,MON24-00,l10n_bg.S48489,l10n_bg.44238,,normal,base.bg
l10n_bg.68775,68775,l10n_bg_city.village,Stanintsi,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.68802,68802,l10n_bg_city.village,Stanovets,SHU11-00,l10n_bg.S83510,l10n_bg.14516,,normal,base.bg
l10n_bg.68816,68816,l10n_bg_city.village,Stancha,GAB12-02,l10n_bg.S14218,l10n_bg.23947,l10n_bg.12677,normal,base.bg
l10n_bg.68823,68823,l10n_bg_city.village,Stanchov han,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.68833,68833,l10n_bg_city.village,Stanyovtsi,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.69122,69122,l10n_bg_city.village,Star chitak,KRZ02-27,l10n_bg.S40909,l10n_bg.00607,l10n_bg.80176,normal,base.bg
l10n_bg.39699,39699,l10n_bg_city.village,Stara Kresna,BLG28-00,l10n_bg.S04279,l10n_bg.14492,,normal,base.bg
l10n_bg.68881,68881,l10n_bg_city.village,Stara rechka,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.68919,68919,l10n_bg_city.village,Starilkovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.68984,68984,l10n_bg_city.village,Staro myasto,KRZ16-25,l10n_bg.S40909,l10n_bg.40909,l10n_bg.55823,normal,base.bg
l10n_bg.69020,69020,l10n_bg_city.village,Staroselets,VAR24-00,l10n_bg.S10135,l10n_bg.58503,,normal,base.bg
l10n_bg.69211,69211,l10n_bg_city.village,Stefanovo,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.69225,69225,l10n_bg_city.village,Stefanovo,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.69256,69256,l10n_bg_city.village,Stikal,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.69287,69287,l10n_bg_city.village,Stoevtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.69290,69290,l10n_bg_city.village,Stozha,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.69328,69328,l10n_bg_city.village,Stoilovo,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.70768,70768,l10n_bg_city.village,Stoykovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.69376,69376,l10n_bg_city.village,Stoynovo,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.69393,69393,l10n_bg_city.village,Stoychevtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.69403,69403,l10n_bg_city.village,Stoychovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.69434,69434,l10n_bg_city.village,Stoletovo,SZR23-00,l10n_bg.S68850,l10n_bg.53576,,normal,base.bg
l10n_bg.69479,69479,l10n_bg_city.village,Stomanetsite,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.69496,69496,l10n_bg_city.village,Stoyan-Zaimovo,SZR36-00,l10n_bg.S68850,l10n_bg.81414,,normal,base.bg
l10n_bg.69518,69518,l10n_bg_city.village,Stoyanovo,KRZ02-00,l10n_bg.S40909,l10n_bg.00607,,normal,base.bg
l10n_bg.69537,69537,l10n_bg_city.village,Stoyanovo,MON12-00,l10n_bg.S48489,l10n_bg.12961,,normal,base.bg
l10n_bg.69540,69540,l10n_bg_city.village,Stoyanovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.69571,69571,l10n_bg_city.village,Stradalovo,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.69609,69609,l10n_bg_city.village,Strazhata,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.81743,81743,l10n_bg_city.village,Strazhets,KRZ15-00,l10n_bg.S40909,l10n_bg.39970,,normal,base.bg
l10n_bg.69674,69674,l10n_bg_city.village,Strandzha,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.69701,69701,l10n_bg_city.village,Strahil,VAR09-00,l10n_bg.S10135,l10n_bg.12574,,normal,base.bg
l10n_bg.69777,69777,l10n_bg_city.village,Strezimirovtsi,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.69804,69804,l10n_bg_city.village,Strelkovo,SLS15-10,l10n_bg.S66425,l10n_bg.35242,l10n_bg.68357,normal,base.bg
l10n_bg.69883,69883,l10n_bg_city.village,Stroyno,JAM07-02,l10n_bg.S87374,l10n_bg.27382,l10n_bg.06001,normal,base.bg
l10n_bg.69897,69897,l10n_bg_city.village,Stroynovtsi,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.69910,69910,l10n_bg_city.village,Struindol,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.70007,70007,l10n_bg_city.village,Stramtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.70086,70086,l10n_bg_city.village,Studen izvor,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.70072,70072,l10n_bg_city.village,Studenets,SML38-04,l10n_bg.S67653,l10n_bg.80371,l10n_bg.46286,normal,base.bg
l10n_bg.70189,70189,l10n_bg_city.village,Sugarevo,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.70216,70216,l10n_bg_city.village,Sultani,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.70264,70264,l10n_bg_city.village,Suha reka,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.70322,70322,l10n_bg_city.village,Suhodol,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.70367,70367,l10n_bg_city.village,Suholoevtsi,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.70370,70370,l10n_bg_city.village,Suhostrel,BLG44-00,l10n_bg.S04279,l10n_bg.66460,,normal,base.bg
l10n_bg.35105,35105,l10n_bg_city.village,Sushitsa,BLG44-00,l10n_bg.S04279,l10n_bg.66460,,normal,base.bg
l10n_bg.70411,70411,l10n_bg_city.village,Sushitsa,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.70439,70439,l10n_bg_city.village,Sabkovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.70442,70442,l10n_bg_city.village,Sabotkovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.70531,70531,l10n_bg_city.village,Saedinenie,SZR04-00,l10n_bg.S68850,l10n_bg.06183,,normal,base.bg
l10n_bg.70562,70562,l10n_bg_city.village,Sarnevets,SZR04-00,l10n_bg.S68850,l10n_bg.06183,,normal,base.bg
l10n_bg.70603,70603,l10n_bg_city.village,Sarnentsi,VTR04-09,l10n_bg.S10447,l10n_bg.10447,l10n_bg.12098,normal,base.bg
l10n_bg.70620,70620,l10n_bg_city.village,Sarnino,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.70634,70634,l10n_bg_city.village,Sarnino,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.70665,70665,l10n_bg_city.village,Sarpovo,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.70679,70679,l10n_bg_city.village,Sartsevo,SLV24-00,l10n_bg.S67338,l10n_bg.72165,,normal,base.bg
l10n_bg.70682,70682,l10n_bg_city.village,Syanovo,SLS34-00,l10n_bg.S66425,l10n_bg.73496,,normal,base.bg
l10n_bg.70696,70696,l10n_bg_city.village,Syarovtsi,GAB12-02,l10n_bg.S14218,l10n_bg.23947,l10n_bg.12677,normal,base.bg
l10n_bg.70706,70706,l10n_bg_city.village,Syartsi,KRZ21-00,l10n_bg.S40909,l10n_bg.48996,,normal,base.bg
l10n_bg.72014,72014,l10n_bg_city.village,Taban,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.72028,72028,l10n_bg_city.village,Tabachka,RSE13-00,l10n_bg.S63427,l10n_bg.32095,,normal,base.bg
l10n_bg.72031,72031,l10n_bg_city.village,Tabashka,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.72120,72120,l10n_bg_city.village,Tatkovo,KRZ16-12,l10n_bg.S40909,l10n_bg.40909,l10n_bg.30524,normal,base.bg
l10n_bg.72179,72179,l10n_bg_city.village,Tvarditsa,DOB29-00,l10n_bg.S72624,l10n_bg.83017,,normal,base.bg
l10n_bg.72237,72237,l10n_bg_city.village,Temenuga,VTR31-00,l10n_bg.S10447,l10n_bg.69633,,normal,base.bg
l10n_bg.72254,72254,l10n_bg_city.village,Tepava,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.72312,72312,l10n_bg_city.village,Terziite,VTR04-09,l10n_bg.S10447,l10n_bg.10447,l10n_bg.12098,normal,base.bg
l10n_bg.72299,72299,l10n_bg_city.village,Terziysko,BGS23-00,l10n_bg.S07079,l10n_bg.70247,,normal,base.bg
l10n_bg.72360,72360,l10n_bg_city.village,Teshel,SML09-03,l10n_bg.S67653,l10n_bg.20465,l10n_bg.17957,normal,base.bg
l10n_bg.72446,72446,l10n_bg_city.village,Titevtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.72452,72452,l10n_bg_city.village,Tihovets,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.72494,72494,l10n_bg_city.village,Tishanovo,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.72518,72518,l10n_bg_city.village,Tiyanovtsi,VID06-00,l10n_bg.S10971,l10n_bg.06224,,normal,base.bg
l10n_bg.72535,72535,l10n_bg_city.village,Todoretsite,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.72583,72583,l10n_bg_city.village,Todorovtsi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.72597,72597,l10n_bg_city.village,Todorovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.81637,81637,l10n_bg_city.village,Todorcheta,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.72607,72607,l10n_bg_city.village,Todyuvtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.72638,72638,l10n_bg_city.village,Tolovitsa,VID25-00,l10n_bg.S10971,l10n_bg.46245,,normal,base.bg
l10n_bg.72641,72641,l10n_bg_city.village,Tombeto,VTR13-11,l10n_bg.S10447,l10n_bg.27190,l10n_bg.46125,normal,base.bg
l10n_bg.72669,72669,l10n_bg_city.village,Tomchevtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.72672,72672,l10n_bg_city.village,Tonsko dabe,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.72802,72802,l10n_bg_city.village,Topolchane,KRZ16-17,l10n_bg.S40909,l10n_bg.40909,l10n_bg.41085,normal,base.bg
l10n_bg.72847,72847,l10n_bg_city.village,Topuzi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.72878,72878,l10n_bg_city.village,Torbalazhite,GAB05-12,l10n_bg.S14218,l10n_bg.14218,l10n_bg.29547,normal,base.bg
l10n_bg.72922,72922,l10n_bg_city.village,Trave,SML02-00,l10n_bg.S67653,l10n_bg.44402,,normal,base.bg
l10n_bg.72936,72936,l10n_bg_city.village,Travnik,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.72967,72967,l10n_bg_city.village,Trakiytsi,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.72998,72998,l10n_bg_city.village,Trapeskovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.73147,73147,l10n_bg_city.village,Tri mogili,PDV01-00,l10n_bg.S56784,l10n_bg.00702,,normal,base.bg
l10n_bg.73167,73167,l10n_bg_city.village,Trifonovo,MON29-00,l10n_bg.S48489,l10n_bg.48489,,normal,base.bg
l10n_bg.73184,73184,l10n_bg_city.village,Troskovo,BLG44-00,l10n_bg.S04279,l10n_bg.66460,,normal,base.bg
l10n_bg.73290,73290,l10n_bg_city.village,Tranito,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.73300,73300,l10n_bg_city.village,Tranitsa,SHU22-00,l10n_bg.S83510,l10n_bg.52009,,normal,base.bg
l10n_bg.73331,73331,l10n_bg_city.village,Trankovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.73417,73417,l10n_bg_city.village,Tuden,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.73434,73434,l10n_bg_city.village,Tumbalovo,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.73448,73448,l10n_bg_city.village,Tumbevtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.73465,73465,l10n_bg_city.village,Turkincha,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.73482,73482,l10n_bg_city.village,Turyan,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.73568,73568,l10n_bg_city.village,Tanki rat,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.73609,73609,l10n_bg_city.village,Tapchileshtovo,TGV22-00,l10n_bg.S73626,l10n_bg.53535,,normal,base.bg
l10n_bg.73634,73634,l10n_bg_city.village,Tarkasheni,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.73750,73750,l10n_bg_city.village,Tarsino,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.73763,73763,l10n_bg_city.village,Tarhovo,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.73780,73780,l10n_bg_city.village,Tyulenovo,DOB29-00,l10n_bg.S72624,l10n_bg.83017,,normal,base.bg
l10n_bg.75023,75023,l10n_bg_city.village,Uglyartsi,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.75037,75037,l10n_bg_city.village,Ugorelets,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.75040,75040,l10n_bg_city.village,Ugoryalkovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.75068,75068,l10n_bg_city.village,Uzovo,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.75099,75099,l10n_bg_city.village,Uzunite,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.75254,75254,l10n_bg_city.village,Uzunovo,PDV01-00,l10n_bg.S56784,l10n_bg.00702,,normal,base.bg
l10n_bg.75139,75139,l10n_bg_city.village,Urvata,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.75157,75157,l10n_bg_city.village,Uruchevtsi,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.75215,75215,l10n_bg_city.village,Uhlovitsa,SML31-18,l10n_bg.S67653,l10n_bg.67653,l10n_bg.48814,normal,base.bg
l10n_bg.75229,75229,l10n_bg_city.village,Ushevtsi,VTR04-09,l10n_bg.S10447,l10n_bg.10447,l10n_bg.12098,normal,base.bg
l10n_bg.75232,75232,l10n_bg_city.village,Ushi,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.76025,76025,l10n_bg_city.village,Fazanovo,BGS13-00,l10n_bg.S07079,l10n_bg.48619,,normal,base.bg
l10n_bg.76042,76042,l10n_bg_city.village,Fatovo,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.76100,76100,l10n_bg_city.village,Filipovo,HKV32-00,l10n_bg.S77195,l10n_bg.72761,,normal,base.bg
l10n_bg.76180,76180,l10n_bg_city.village,Frolosh,KNL27-00,l10n_bg.S41112,l10n_bg.39116,,normal,base.bg
l10n_bg.76217,76217,l10n_bg_city.village,Fargovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.76220,76220,l10n_bg_city.village,Farevtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.76234,76234,l10n_bg_city.village,Fartuni,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.77044,77044,l10n_bg_city.village,Hadzhi Dimitar,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.77120,77120,l10n_bg_city.village,Halvadzhiysko,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.77164,77164,l10n_bg_city.village,Haracherite,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.77178,77178,l10n_bg_city.village,Harvalovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.77205,77205,l10n_bg_city.village,Hasovitsa,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.77236,77236,l10n_bg_city.village,Hvarchil,SFO56-00,l10n_bg.S68134,l10n_bg.48324,,normal,base.bg
l10n_bg.77339,77339,l10n_bg_city.village,Hodzhovtsi,KRZ16-00,l10n_bg.S40909,l10n_bg.40909,,normal,base.bg
l10n_bg.77390,77390,l10n_bg_city.village,Hrabrovo,DOB03-00,l10n_bg.S72624,l10n_bg.02508,,normal,base.bg
l10n_bg.77414,77414,l10n_bg_city.village,Hrasna,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.77445,77445,l10n_bg_city.village,Hristovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.77459,77459,l10n_bg_city.village,Hristovtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.77520,77520,l10n_bg_city.village,Huhla,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.77534,77534,l10n_bg_city.village,Hanevtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.78015,78015,l10n_bg_city.village,Tsakonitsa,VRC27-00,l10n_bg.S12259,l10n_bg.47714,,normal,base.bg
l10n_bg.78063,78063,l10n_bg_city.village,Tsar Asen,SLS01-00,l10n_bg.S66425,l10n_bg.00415,,normal,base.bg
l10n_bg.78207,78207,l10n_bg_city.village,Tsar Kaloyan,PDV42-00,l10n_bg.S56784,l10n_bg.40467,,normal,base.bg
l10n_bg.66442,66442,l10n_bg_city.village,Tsar Simeonovo,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.83363,83363,l10n_bg_city.village,Tsar Shishmanovo,VID25-00,l10n_bg.S10971,l10n_bg.46245,,normal,base.bg
l10n_bg.78118,78118,l10n_bg_city.village,Tsarev dol,SLS34-00,l10n_bg.S66425,l10n_bg.73496,,normal,base.bg
l10n_bg.78166,78166,l10n_bg_city.village,Tsarevtsi,TGV22-00,l10n_bg.S73626,l10n_bg.53535,,normal,base.bg
l10n_bg.78183,78183,l10n_bg_city.village,Tsarino,KRZ14-03,l10n_bg.S40909,l10n_bg.36926,l10n_bg.13055,normal,base.bg
l10n_bg.78197,78197,l10n_bg_city.village,Tsarichina,SFO26-05,l10n_bg.S68134,l10n_bg.38978,l10n_bg.17449,normal,base.bg
