id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id,l10n_bg_structure_type,country_id/id
l10n_bg.62308,62308,l10n_bg_city.village,Рашовите,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.62311,62311,l10n_bg_city.village,Рашовица,MON02-07,l10n_bg.S48489,l10n_bg.03928,l10n_bg.30301,normal,base.bg
l10n_bg.62325,62325,l10n_bg_city.village,Раювци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.62339,62339,l10n_bg_city.village,Раяновци,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.62342,62342,l10n_bg_city.village,Раяновци,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.62356,62356,l10n_bg_city.village,Раянци,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.62360,62360,l10n_bg_city.village,Ребревци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.62373,62373,l10n_bg_city.village,Ребро,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.62400,62400,l10n_bg_city.village,Редешковци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.62414,62414,l10n_bg_city.village,Редина,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.17796,17796,l10n_bg_city.village,Режанци,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.62428,62428,l10n_bg_city.village,Режинци,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.62459,62459,l10n_bg_city.village,Резово,BGS13-00,l10n_bg.S07079,l10n_bg.48619,,normal,base.bg
l10n_bg.62476,62476,l10n_bg_city.village,Рекичка,VTR14-10,l10n_bg.S10447,l10n_bg.30962,l10n_bg.68494,normal,base.bg
l10n_bg.62534,62534,l10n_bg_city.village,Речани,SML31-01,l10n_bg.S67653,l10n_bg.67653,l10n_bg.00597,normal,base.bg
l10n_bg.62565,62565,l10n_bg_city.village,Реяновци,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.62606,62606,l10n_bg_city.village,Рибен дол,SML02-00,l10n_bg.S67653,l10n_bg.44402,,normal,base.bg
l10n_bg.62668,62668,l10n_bg_city.village,Ридово,KRZ16-09,l10n_bg.S40909,l10n_bg.40909,l10n_bg.24462,normal,base.bg
l10n_bg.62685,62685,l10n_bg_city.monastery,Рилски манастир,KNL38-00,l10n_bg.S41112,l10n_bg.62671,,normal,base.bg
l10n_bg.62712,62712,l10n_bg_city.village,Рисиманово,SZR27-00,l10n_bg.S68850,l10n_bg.61460,,normal,base.bg
l10n_bg.62726,62726,l10n_bg_city.village,Ритя,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.62791,62791,l10n_bg_city.village,Роглец,VID33-06,l10n_bg.S10971,l10n_bg.63255,l10n_bg.03678,normal,base.bg
l10n_bg.62894,62894,l10n_bg_city.village,Родопско,KRZ02-01,l10n_bg.S40909,l10n_bg.00607,l10n_bg.00864,normal,base.bg
l10n_bg.63714,63714,l10n_bg_city.village,Рожденско,KRZ08-08,l10n_bg.S40909,l10n_bg.20746,l10n_bg.38371,normal,base.bg
l10n_bg.62918,62918,l10n_bg_city.village,Рожен,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.63001,63001,l10n_bg_city.village,Ропот,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.63046,63046,l10n_bg_city.village,Росен,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.63055,63055,l10n_bg_city.village,Росеново,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.63104,63104,l10n_bg_city.village,Росица,TGV22-27,l10n_bg.S73626,l10n_bg.53535,l10n_bg.55327,normal,base.bg
l10n_bg.63118,63118,l10n_bg_city.village,Росно,VTR14-00,l10n_bg.S10447,l10n_bg.30962,,normal,base.bg
l10n_bg.63121,63121,l10n_bg_city.village,Росоман,SFO06-00,l10n_bg.S68134,l10n_bg.05027,,normal,base.bg
l10n_bg.63210,63210,l10n_bg_city.village,Руевци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.63272,63272,l10n_bg_city.village,Ружица,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.63296,63296,l10n_bg_city.village,Руйчовци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.63301,63301,l10n_bg_city.village,Руманя,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.63330,63330,l10n_bg_city.village,Руня,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.63392,63392,l10n_bg_city.village,Русалина,KRZ35-36,l10n_bg.S40909,l10n_bg.81236,l10n_bg.80830,normal,base.bg
l10n_bg.63447,63447,l10n_bg_city.village,Русиновци,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.63464,63464,l10n_bg_city.village,Русковци,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.63481,63481,l10n_bg_city.village,Рустан,SML16-17,l10n_bg.S67653,l10n_bg.46045,l10n_bg.68451,normal,base.bg
l10n_bg.63495,63495,l10n_bg_city.village,Руховци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.63519,63519,l10n_bg_city.village,Ръжавец,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.63522,63522,l10n_bg_city.village,Ръжана,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.63608,63608,l10n_bg_city.village,Ръсово,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.63611,63611,l10n_bg_city.village,Рът,KRZ08-12,l10n_bg.S40909,l10n_bg.20746,l10n_bg.57947,normal,base.bg
l10n_bg.63690,63690,l10n_bg_city.village,Рязковци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.65047,65047,l10n_bg_city.village,Савойски,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.65084,65084,l10n_bg_city.village,Садовик,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.65142,65142,l10n_bg_city.village,Сажденик,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.65156,65156,l10n_bg_city.village,Сакарци,HKV32-16,l10n_bg.S77195,l10n_bg.72761,l10n_bg.77325,normal,base.bg
l10n_bg.65162,65162,l10n_bg_city.village,Саласука,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.65259,65259,l10n_bg_city.village,Самотино,VAR05-00,l10n_bg.S10135,l10n_bg.07598,,normal,base.bg
l10n_bg.65262,65262,l10n_bg_city.village,Самсиите,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.65288,65288,l10n_bg_city.village,Самуилова крепост,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.65351,65351,l10n_bg_city.village,Сан-Стефано,BGS09-00,l10n_bg.S07079,l10n_bg.36525,,normal,base.bg
l10n_bg.65396,65396,l10n_bg_city.village,Сараево,VRC28-00,l10n_bg.S12259,l10n_bg.48043,,normal,base.bg
l10n_bg.65406,65406,l10n_bg_city.village,Саранско,JAM22-00,l10n_bg.S87374,l10n_bg.69660,,normal,base.bg
l10n_bg.65454,65454,l10n_bg_city.village,Сбор,KRZ15-00,l10n_bg.S40909,l10n_bg.39970,,normal,base.bg
l10n_bg.65485,65485,l10n_bg_city.village,Сборино,HKV11-16,l10n_bg.S77195,l10n_bg.32024,l10n_bg.56633,normal,base.bg
l10n_bg.87816,87816,l10n_bg_city.village,Свети Спас,SFO59-00,l10n_bg.S68134,l10n_bg.22006,,normal,base.bg
l10n_bg.35016,35016,l10n_bg_city.village,Светлен,KRZ14-26,l10n_bg.S40909,l10n_bg.36926,l10n_bg.47891,normal,base.bg
l10n_bg.65574,65574,l10n_bg_city.village,Светлина,HKV09-00,l10n_bg.S77195,l10n_bg.21052,,normal,base.bg
l10n_bg.65588,65588,l10n_bg_city.village,Светлина,HKV32-00,l10n_bg.S77195,l10n_bg.72761,,normal,base.bg
l10n_bg.65591,65591,l10n_bg_city.village,Светля,PER22-00,l10n_bg.S55871,l10n_bg.37513,,normal,base.bg
l10n_bg.65632,65632,l10n_bg_city.village,Светославци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.65680,65680,l10n_bg_city.village,Свинарски дол,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.65735,65735,l10n_bg_city.village,Свирци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.65752,65752,l10n_bg_city.village,Свирчово,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.65855,65855,l10n_bg_city.village,Свободица,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.65872,65872,l10n_bg_city.village,Своде,SFO34-00,l10n_bg.S68134,l10n_bg.58030,,normal,base.bg
l10n_bg.65930,65930,l10n_bg_city.village,Седелец,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.65958,65958,l10n_bg_city.village,Седларево,SLV11-00,l10n_bg.S67338,l10n_bg.39030,,normal,base.bg
l10n_bg.65989,65989,l10n_bg_city.village,Седянковци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.66007,66007,l10n_bg_city.village,Сейковци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.66010,66010,l10n_bg_city.village,Сеймените,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.66024,66024,l10n_bg_city.village,Секирка,KRZ14-35,l10n_bg.S40909,l10n_bg.36926,l10n_bg.65228,normal,base.bg
l10n_bg.66069,66069,l10n_bg_city.village,Селище,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.70799,70799,l10n_bg_city.village,Селище,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.66103,66103,l10n_bg_city.village,Селце,SZR22-00,l10n_bg.S68850,l10n_bg.49494,,normal,base.bg
l10n_bg.66144,66144,l10n_bg_city.village,Селянин,SFO20-06,l10n_bg.S68134,l10n_bg.32901,l10n_bg.10029,normal,base.bg
l10n_bg.66161,66161,l10n_bg_city.village,Семерджиите,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.66189,66189,l10n_bg_city.village,Семковци,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.66233,66233,l10n_bg_city.village,Сеноклас,HKV18-00,l10n_bg.S77195,l10n_bg.46084,,normal,base.bg
l10n_bg.66247,66247,l10n_bg_city.village,Сенокос,BLG44-00,l10n_bg.S04279,l10n_bg.66460,,normal,base.bg
l10n_bg.70785,70785,l10n_bg_city.village,Сенце,KRZ21-00,l10n_bg.S40909,l10n_bg.48996,,normal,base.bg
l10n_bg.66344,66344,l10n_bg_city.village,Сечен камък,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.66398,66398,l10n_bg_city.village,Сив кладенец,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.70737,70737,l10n_bg_city.village,Сини връх,PDV01-00,l10n_bg.S56784,l10n_bg.00702,,normal,base.bg
l10n_bg.66585,66585,l10n_bg_city.village,Синьо камене,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.66620,66620,l10n_bg_city.village,Сираково,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.66651,66651,l10n_bg_city.village,Ситово,PDV26-00,l10n_bg.S56784,l10n_bg.56784,,normal,base.bg
l10n_bg.66679,66679,l10n_bg_city.village,Ситово,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.66682,66682,l10n_bg_city.village,Скала,BGS23-19,l10n_bg.S07079,l10n_bg.70247,l10n_bg.67115,normal,base.bg
l10n_bg.66768,66768,l10n_bg_city.village,Скалско,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.66771,66771,l10n_bg_city.village,Скандалото,LOV02-00,l10n_bg.S43952,l10n_bg.52218,,normal,base.bg
l10n_bg.66809,66809,l10n_bg_city.village,Скобелево,PDV26-00,l10n_bg.S56784,l10n_bg.56784,,normal,base.bg
l10n_bg.66843,66843,l10n_bg_city.village,Скомля,VID16-00,l10n_bg.S10971,l10n_bg.21097,,normal,base.bg
l10n_bg.66857,66857,l10n_bg_city.village,Скорците,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.66888,66888,l10n_bg_city.village,Скрино,KNL05-00,l10n_bg.S41112,l10n_bg.04532,,normal,base.bg
l10n_bg.66977,66977,l10n_bg_city.village,Славейково,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.66980,66980,l10n_bg_city.village,Славейково,JAM07-12,l10n_bg.S87374,l10n_bg.27382,l10n_bg.46797,normal,base.bg
l10n_bg.67057,67057,l10n_bg_city.village,Славщица,LOV36-00,l10n_bg.S43952,l10n_bg.75054,,normal,base.bg
l10n_bg.67074,67074,l10n_bg_city.village,Славянин,SZR04-00,l10n_bg.S68850,l10n_bg.06183,,normal,base.bg
l10n_bg.67129,67129,l10n_bg_city.village,Сладка вода,VAR16-00,l10n_bg.S10135,l10n_bg.24565,,normal,base.bg
l10n_bg.67132,67132,l10n_bg_city.village,Сладкодум,KRZ15-00,l10n_bg.S40909,l10n_bg.39970,,normal,base.bg
l10n_bg.67154,67154,l10n_bg_city.village,Сладък кладенец,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.67266,67266,l10n_bg_city.village,Слатино,PER22-00,l10n_bg.S55871,l10n_bg.37513,,normal,base.bg
l10n_bg.67307,67307,l10n_bg_city.village,Сливарово,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.67324,67324,l10n_bg_city.village,Сливек,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.67341,67341,l10n_bg_city.village,Сливито,SZR22-02,l10n_bg.S68850,l10n_bg.49494,l10n_bg.10848,normal,base.bg
l10n_bg.67355,67355,l10n_bg_city.village,Сливка,SML02-00,l10n_bg.S67653,l10n_bg.44402,,normal,base.bg
l10n_bg.67395,67395,l10n_bg_city.village,Сливовица,VTR14-00,l10n_bg.S10447,l10n_bg.30962,,normal,base.bg
l10n_bg.67400,67400,l10n_bg_city.village,Сливовник,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.67413,67413,l10n_bg_city.village,Сливово,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.67427,67427,l10n_bg_city.village,Сливово,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.67430,67430,l10n_bg_city.village,Сливово,SML31-41,l10n_bg.S67653,l10n_bg.67653,l10n_bg.83274,normal,base.bg
l10n_bg.67458,67458,l10n_bg_city.village,Слишовци,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.67492,67492,l10n_bg_city.village,Слънчовец,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.67533,67533,l10n_bg_city.village,Смиловци,GAB05-07,l10n_bg.S14218,l10n_bg.14218,l10n_bg.18215,normal,base.bg
l10n_bg.67550,67550,l10n_bg_city.village,Смин,DOB29-00,l10n_bg.S72624,l10n_bg.83017,,normal,base.bg
l10n_bg.67595,67595,l10n_bg_city.village,Смиров дол,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.67619,67619,l10n_bg_city.village,Смоличано,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.72080,72080,l10n_bg_city.village,Смолник,BGS09-00,l10n_bg.S07079,l10n_bg.36525,,normal,base.bg
l10n_bg.67641,67641,l10n_bg_city.village,Смолча,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.67742,67742,l10n_bg_city.village,Снежинка,KRZ16-09,l10n_bg.S40909,l10n_bg.40909,l10n_bg.24462,normal,base.bg
l10n_bg.67756,67756,l10n_bg_city.village,Сноп,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.67862,67862,l10n_bg_city.village,Соколенци,HKV11-16,l10n_bg.S77195,l10n_bg.32024,l10n_bg.56633,normal,base.bg
l10n_bg.67893,67893,l10n_bg_city.village,Соколите,KRZ35-00,l10n_bg.S40909,l10n_bg.81236,,normal,base.bg
l10n_bg.67917,67917,l10n_bg_city.village,Соколник,DOB15-59,l10n_bg.S72624,l10n_bg.72624,l10n_bg.69300,normal,base.bg
l10n_bg.67934,67934,l10n_bg_city.village,Соколово,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.67948,67948,l10n_bg_city.village,Соколово,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.67979,67979,l10n_bg_city.village,Соколско,KRZ16-41,l10n_bg.S40909,l10n_bg.40909,l10n_bg.83315,normal,base.bg
l10n_bg.67996,67996,l10n_bg_city.village,Солари,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.68000,68000,l10n_bg_city.village,Солища,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.68059,68059,l10n_bg_city.village,Сопица,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.68062,68062,l10n_bg_city.village,Сопово,KNL05-00,l10n_bg.S41112,l10n_bg.04532,,normal,base.bg
l10n_bg.68165,68165,l10n_bg_city.village,Спанци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.68210,68210,l10n_bg_city.village,Спасовци,GAB05-09,l10n_bg.S14218,l10n_bg.14218,l10n_bg.22959,normal,base.bg
l10n_bg.68240,68240,l10n_bg_city.village,Сполука,KRZ02-19,l10n_bg.S40909,l10n_bg.00607,l10n_bg.63402,normal,base.bg
l10n_bg.68268,68268,l10n_bg_city.village,Срацимирово,VID15-00,l10n_bg.S10971,l10n_bg.17645,,normal,base.bg
l10n_bg.68271,68271,l10n_bg_city.village,Сребриново,PAZ20-00,l10n_bg.S55155,l10n_bg.55302,,normal,base.bg
l10n_bg.68326,68326,l10n_bg_city.village,Средина,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.68429,68429,l10n_bg_city.village,Средни колиби,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.68432,68432,l10n_bg_city.village,Средни рът,VRC32-00,l10n_bg.S12259,l10n_bg.62997,,normal,base.bg
l10n_bg.68480,68480,l10n_bg_city.village,Средно село,VAR08-00,l10n_bg.S10135,l10n_bg.10865,,normal,base.bg
l10n_bg.68521,68521,l10n_bg_city.village,Средок,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.68535,68535,l10n_bg_city.village,Средорек,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.68566,68566,l10n_bg_city.village,Средска,KRZ35-00,l10n_bg.S40909,l10n_bg.81236,,normal,base.bg
l10n_bg.68610,68610,l10n_bg_city.village,Стаевци,DOB29-06,l10n_bg.S72624,l10n_bg.83017,l10n_bg.24102,normal,base.bg
l10n_bg.68624,68624,l10n_bg_city.village,Стайновци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.68638,68638,l10n_bg_city.village,Стайчин дол,SML16-07,l10n_bg.S67653,l10n_bg.46045,l10n_bg.12718,normal,base.bg
l10n_bg.68641,68641,l10n_bg_city.village,Стайчовци,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.68758,68758,l10n_bg_city.village,Станево,MON24-00,l10n_bg.S48489,l10n_bg.44238,,normal,base.bg
l10n_bg.68775,68775,l10n_bg_city.village,Станинци,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.68802,68802,l10n_bg_city.village,Становец,SHU11-00,l10n_bg.S83510,l10n_bg.14516,,normal,base.bg
l10n_bg.68816,68816,l10n_bg_city.village,Станча,GAB12-02,l10n_bg.S14218,l10n_bg.23947,l10n_bg.12677,normal,base.bg
l10n_bg.68823,68823,l10n_bg_city.village,Станчов хан,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.68833,68833,l10n_bg_city.village,Станьовци,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.69122,69122,l10n_bg_city.village,Стар читак,KRZ02-27,l10n_bg.S40909,l10n_bg.00607,l10n_bg.80176,normal,base.bg
l10n_bg.39699,39699,l10n_bg_city.village,Стара Кресна,BLG28-00,l10n_bg.S04279,l10n_bg.14492,,normal,base.bg
l10n_bg.68881,68881,l10n_bg_city.village,Стара речка,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.68919,68919,l10n_bg_city.village,Старилковци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.68984,68984,l10n_bg_city.village,Старо място,KRZ16-25,l10n_bg.S40909,l10n_bg.40909,l10n_bg.55823,normal,base.bg
l10n_bg.69020,69020,l10n_bg_city.village,Староселец,VAR24-00,l10n_bg.S10135,l10n_bg.58503,,normal,base.bg
l10n_bg.69211,69211,l10n_bg_city.village,Стефаново,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.69225,69225,l10n_bg_city.village,Стефаново,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.69256,69256,l10n_bg_city.village,Стикъл,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.69287,69287,l10n_bg_city.village,Стоевци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.69290,69290,l10n_bg_city.village,Стожа,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.69328,69328,l10n_bg_city.village,Стоилово,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.70768,70768,l10n_bg_city.village,Стойковци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.69376,69376,l10n_bg_city.village,Стойново,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.69393,69393,l10n_bg_city.village,Стойчевци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.69403,69403,l10n_bg_city.village,Стойчовци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.69434,69434,l10n_bg_city.village,Столетово,SZR23-00,l10n_bg.S68850,l10n_bg.53576,,normal,base.bg
l10n_bg.69479,69479,l10n_bg_city.village,Стоманеците,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.69496,69496,l10n_bg_city.village,Стоян-Заимово,SZR36-00,l10n_bg.S68850,l10n_bg.81414,,normal,base.bg
l10n_bg.69518,69518,l10n_bg_city.village,Стояново,KRZ02-00,l10n_bg.S40909,l10n_bg.00607,,normal,base.bg
l10n_bg.69537,69537,l10n_bg_city.village,Стояново,MON12-00,l10n_bg.S48489,l10n_bg.12961,,normal,base.bg
l10n_bg.69540,69540,l10n_bg_city.village,Стояновци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.69571,69571,l10n_bg_city.village,Страдалово,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.69609,69609,l10n_bg_city.village,Стражата,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.81743,81743,l10n_bg_city.village,Стражец,KRZ15-00,l10n_bg.S40909,l10n_bg.39970,,normal,base.bg
l10n_bg.69674,69674,l10n_bg_city.village,Странджа,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.69701,69701,l10n_bg_city.village,Страхил,VAR09-00,l10n_bg.S10135,l10n_bg.12574,,normal,base.bg
l10n_bg.69777,69777,l10n_bg_city.village,Стрезимировци,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.69804,69804,l10n_bg_city.village,Стрелково,SLS15-10,l10n_bg.S66425,l10n_bg.35242,l10n_bg.68357,normal,base.bg
l10n_bg.69883,69883,l10n_bg_city.village,Стройно,JAM07-02,l10n_bg.S87374,l10n_bg.27382,l10n_bg.06001,normal,base.bg
l10n_bg.69897,69897,l10n_bg_city.village,Стройновци,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.69910,69910,l10n_bg_city.village,Струиндол,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.70007,70007,l10n_bg_city.village,Стръмци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.70086,70086,l10n_bg_city.village,Студен извор,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.70072,70072,l10n_bg_city.village,Студенец,SML38-04,l10n_bg.S67653,l10n_bg.80371,l10n_bg.46286,normal,base.bg
l10n_bg.70189,70189,l10n_bg_city.village,Сугарево,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.70216,70216,l10n_bg_city.village,Султани,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.70264,70264,l10n_bg_city.village,Суха река,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.70322,70322,l10n_bg_city.village,Суходол,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.70367,70367,l10n_bg_city.village,Сухолоевци,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.70370,70370,l10n_bg_city.village,Сухострел,BLG44-00,l10n_bg.S04279,l10n_bg.66460,,normal,base.bg
l10n_bg.35105,35105,l10n_bg_city.village,Сушица,BLG44-00,l10n_bg.S04279,l10n_bg.66460,,normal,base.bg
l10n_bg.70411,70411,l10n_bg_city.village,Сушица,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.70439,70439,l10n_bg_city.village,Събковци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.70442,70442,l10n_bg_city.village,Съботковци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.70531,70531,l10n_bg_city.village,Съединение,SZR04-00,l10n_bg.S68850,l10n_bg.06183,,normal,base.bg
