id,name,code,level,qualification_group,education_level,skill_level,date_from,active,parent_id/id
bg_ncop_5211,Продавачи на пазари павилиони и сергии,5211,unit_group,service,primary,2,2025-01-01,TRUE
bg_ncop_5212,Амбулантни търговци на храни,5212,unit_group,service,primary,2,2025-01-01,TRUE
bg_ncop_5221,Собственици на малки магазини,5221,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5222,Супервайзъри магазини,5222,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5223,Продавач-консултанти,5223,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5230,Касиери и продавачи на билети,5230,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5241,Манекени и други модели,5241,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5242,Демонстратори,5242,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5243,Продавачи от врата до врата,5243,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5244,Продавачи в контактни центрове,5244,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5245,Обслужващ персонал на бензиностанции,5245,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5246,Обслужващ персонал на хранителни щандове,5246,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5249,Друг персонал зает с търговия н.д.,5249,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5311,Персонал грижещ се за деца,5311,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5312,Помощници на учители,5312,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5321,Санитари,5321,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5322,Домашни санитари,5322,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5329,Персонал полагащ здравни грижи за хора н.д.,5329,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5411,Пожарникари,5411,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5412,Полицаи,5412,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5413,Затворнически надзиратели,5413,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5414,Охранители,5414,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_5419,Персонал осигуряващ защита и сигурност н.д.,5419,unit_group,service,secondary,2,2025-01-01,TRUE
bg_ncop_6111,Полевъди и зеленчукопроизводители,6111,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6112,Овощари и работници отглеждащи трайни насаждения,6112,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6113,Градинари и работници в оранжерии парници и разсадници,6113,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6114,Работници отглеждащи смесени култури,6114,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6121,Животновъди и производители на млечни продукти,6121,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6122,Птицевъди,6122,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6123,Пчелари и бубари,6123,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6129,Животновъди н.д.,6129,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6130,Производители на смесена (животновъдна и растениевъдна) продукция,6130,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6210,Горски работници и сродни на тях,6210,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6221,Работници отглеждащи аквакултури,6221,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6222,Риболовци във вътрешни и крайбрежни води,6222,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6223,Риболовци в дълбоки морски води,6223,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6224,Ловци и трапери,6224,unit_group,skilled,primary,2,2025-01-01,TRUE
bg_ncop_6310,Растениевъди произвеждащи за собствено потребление,6310,unit_group,skilled,primary,1,2025-01-01,TRUE
bg_ncop_6320,Животновъди произвеждащи за собствено потребление,6320,unit_group,skilled,primary,1,2025-01-01,TRUE
bg_ncop_6330,Селскостопански работници отглеждащи растения и животни за собствено потребление,6330,unit_group,skilled,primary,1,2025-01-01,TRUE
bg_ncop_6340,Риболовци ловци и берачи произвеждащи за собствено потребление,6340,unit_group,skilled,primary,1,2025-01-01,TRUE
bg_ncop_7111,Строители на жилищни сгради,7111,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7112,Зидари и сродни на тях,7112,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7113,Каменоделци каменоцепачи каменорезачи и каменодълбачи,7113,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7114,Бетонджии кофражисти и сродни на тях,7114,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7115,Дърводелци и дограмаджии,7115,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7119,Строители на сгради и сродни на тях н.д.,7119,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7121,Работници по изграждане и ремонт на покриви,7121,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7122,Работници по поставяне на подови настилки и облицовки,7122,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7123,Гипсаджии,7123,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7124,Работници по изолации,7124,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7125,Работници по стъклопоставяне,7125,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7126,Водопроводчици и тръбопроводчици,7126,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7127,Механици на климатични и охладителни инсталации,7127,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7131,Строителни бояджии и сродни на тях,7131,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7132,Бояджии с лакови бои и сродни на тях,7132,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7133,Чистачи на фасади и коминочистачи,7133,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7211,Металурзи леяци на метали сърцари и сродни на тях,7211,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7212,Заварчици и резачи на метал,7212,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7213,Тенекеджии,7213,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7214,Изготвители и монтажници на метални конструкции,7214,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7215,Производители и монтажници на кабели въжета тръбни конструкции и други,7215,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7221,Ковачи с чукове и преси,7221,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7222,Производители на инструменти и сродни на тях,7222,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7223,Настройчици на машини и сродни на тях,7223,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7224,Полировачи шлифовчици на метали и точилари на инструменти,7224,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7231,Механици и монтьори на моторни превозни средства,7231,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7232,Механици и монтьори на самолетни двигатели,7232,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7233,Механици и монтьори на промишлени и селскостопански машини и оборудване,7233,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7234,Монтьори на велосипеди и сродни на тях,7234,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7311,Работници по производство и ремонт на прецизни инструменти,7311,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7312,Производители и акордьори на музикални инструменти,7312,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7313,Бижутери и работници по обработка на скъпоценни камъни,7313,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7314,Грънчари и сродни на тях,7314,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7315,Производители резачи шлифовчици и работници по допълнителна обработка на стъкло,7315,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7316,Рисувачи на табели художник-декоратори гравьори и офортисти,7316,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7317,Майстори-занаятчии на изделия от дърво и сродни материали,7317,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7318,Майстори-занаятчии на изделия от текстил кожа и сродни материали,7318,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7319,Занаятчии н.д.,7319,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7321,Техници в предпечатната подготовка,7321,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7322,Печатари,7322,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7323,Оформители и книговезци,7323,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7411,Строителни електротехници и сродни на тях,7411,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7412,Електромеханици и електромонтьори,7412,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7413,Работници по инсталиране и ремонт на електрически мрежи,7413,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7421,Механици и сервизни техници на електронни съоръжения,7421,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7422,Работници по инсталиране ремонт и поддържане на информационни и комуникационни съоръжения,7422,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7511,Работници по преработка на месо риба и други подобни хранителни продукти,7511,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7512,Работници по производство на хлебни сладкарски и тестени изделия,7512,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7513,Работници по производство на млечни продукти,7513,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7514,Работници по производство на плодови зеленчукови и други консерви,7514,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7515,Дегустатори на храни и напитки,7515,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7516,Работници по преработка на тютюн и производство на тютюневи изделия,7516,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7521,Работници по обработка на дърво,7521,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7522,Дърводелци мебелисти и сродни на тях,7522,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7523,Настройчици и оператори-настройчици на дървообработващи машини,7523,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7531,Шивачи-моделиери кожухари и шапкари,7531,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7532,Моделиери и кроячи на облекло и сродни на тях,7532,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7533,Шивачи бродировачи и сродни на тях,7533,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7534,Тапицери и сродни на тях,7534,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7535,Работници по обработка на кожи,7535,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7536,Обущари и сродни на тях,7536,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7541,Водолази и гмуркачи,7541,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7542,Бомбаджии,7542,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7543,Работници които окачествяват и изпробват продукти (без храни и напитки),7543,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7544,Дезинфектори и сродни на тях,7544,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_7549,Други квалифицирани работници и сродни на тях занаятчии н.д.,7549,unit_group,skilled,secondary,2,2025-01-01,TRUE
bg_ncop_8111,Миньори и работници в кариери,8111,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8112,Машинни оператори по обработка на руди и минерали,8112,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8113,Машинни оператори на сондажно оборудване и сродни на тях,8113,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8114,Машинни оператори в производството на цимент и други минерални продукти,8114,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8121,Машинни оператори в металургичното производство,8121,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8122,Машинни оператори по обработка на метали и нанасяне на покрития върху метали,8122,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8131,Машинни оператори в химическото производство,8131,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8132,Машинни оператори в производството на фотографски продукти,8132,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8141,Машинни оператори в производството на каучук и каучукови изделия,8141,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8142,Машинни оператори в производството на пластмаси и пластмасови изделия,8142,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8143,Машинни оператори в производството на хартиени изделия,8143,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8151,Машинни оператори в предачното производство,8151,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8152,Машинни оператори в тъкачното производство,8152,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8153,Машинни оператори в шивашкото производство,8153,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8154,Машинни оператори по избелване боядисване импрегниране печатане и почистване на тъкани,8154,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8155,Машинни оператори в кожарското производство,8155,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8156,Машинни оператори в обувното производство,8156,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8157,Машинни оператори пералня,8157,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8159,Машинни оператори в текстилното шивашкото и кожарското производство н.д.,8159,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8160,Машинни оператори в хранително-вкусовата промишленост,8160,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8171,Машинни оператори в производството на хартиена каша (пулп) и хартия,8171,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8172,Машинни оператори в дървообработващата промишленост,8172,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8181,Машинни оператори в стъкларското и керамичното производство,8181,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8182,Оператори на парни машини и котли,8182,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8183,Оператори на машини за пакетиране бутилиране и етикетиране,8183,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8189,Други оператори на стационарни машини и съоръжения н.д.,8189,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8211,Машинни монтажници,8211,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8212,Монтажници на електрическо и електронно оборудване,8212,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8219,Монтажници н.д.,8219,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8311,Локомотивни машинисти,8311,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8312,Железопътни спирачи сигналисти и стрелочници,8312,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8321,Водачи на мотоциклети,8321,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8322,Водачи на леки автомобили вкл таксита,8322,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8331,Водачи на автобуси и ватмани,8331,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8332,Водачи на тежкотоварни автомобили,8332,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8341,Оператори на подвижни съоръжения в селското и горското стопанство,8341,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8342,Оператори на земекопни съоръжения и сродни на тях,8342,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8343,Кранисти и сродни на тях оператори на повдигателни съоръжения,8343,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8344,Оператори на подемно-транспортни съоръжения,8344,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_8350,Палубни моряци и сродни на тях,8350,unit_group,operator,secondary,2,2025-01-01,TRUE
bg_ncop_9111,Домашни чистачи и помощници,9111,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9112,Чистачи и помощници в офиси хотели и други учреждения,9112,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9121,Перачи и гладачи (ръчно),9121,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9122,Миячи на превозни средства,9122,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9123,Стъкломиячи,9123,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9129,Други чистачи,9129,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9211,Работници в растениевъдни стопанства,9211,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9212,Работници в животновъдни стопанства,9212,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9213,Работници в смесени растенивъдни и животновъдни стопанства,9213,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9214,Работници в градинарството,9214,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9215,Работници в горското стопанство,9215,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9216,Работници в риболова и развъждането на аквакултури,9216,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9311,Работници в мини и кариери,9311,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9312,Работници по строителство и поддържане на пътища язовири и други строителни съоръжения,9312,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9313,Работници по строителство на сгради,9313,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9321,Пакетировачи (ръчно),9321,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9329,Работници в преработващата промишленост н.д.,9329,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9331,Водачи на превозни средства с ръчно и педално управление,9331,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9332,Водачи на превозни средства и съоръжения с животинска тяга,9332,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9333,Товаро-разтоварачи,9333,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9334,Работници по зареждане на рафтове,9334,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9411,Помощници при приготвянето на храни в заведения за бързо хранене,9411,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9412,Кухненски помощници,9412,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9510,Работници извършващи услуги на улицата,9510,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9520,Улични продавачи на нехранителни стоки,9520,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9611,Работници по събиране на отпадъци,9611,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9612,Работници по сортиране на отпадъци,9612,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9613,Метачи и сродни на тях,9613,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9621,Куриери разносвачи на колетни пратки и носачи,9621,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9622,Общи работници,9622,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9623,Отчетници на измервателни уреди и събирачи на монети и жетони от автомати,9623,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9624,Носачи на вода и дърва за горене,9624,unit_group,elementary,primary,1,2025-01-01,TRUE
bg_ncop_9629,Други неквалифицирани работници н.д.,9629,unit_group,elementary,primary,1,2025-01-01,TRUE
