code;description;unit_id
55131300;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, непревишаващо 170 g/m², неизбелени или избелени (различни от тези със сплитка кепър, включително равноличен кепър, чийто повтор не превишава 4 и тъканите със сплитка лито);intrastat_unit_m2
55131900;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, смесени предимно или само с памук, с тегло, непревишаващо 170 g/m², неизбелени или избелени (различни от тези от полиестерни щапелни влакна);intrastat_unit_m2
55132100;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, със сплитка лито, смесени предимно или само с памук, с тегло, непревишаващо 170 g/m², обагрени;intrastat_unit_m2
55132310;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, непревишаващо 170 g/m², обагрени, със сплитка кепър, включително равноличен кепър, чийто повтор не превишава 4;intrastat_unit_m2
55132390;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, непревишаващо 170 g/m², обагрени (различни от тези със сплитка кепър, включително равноличен кепър, чийто повтор не превишава 4 и тъканите със сплитка лито);intrastat_unit_m2
55132900;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, смесени предимно или само с памук, с тегло, непревишаващо 170 g/m², обагрени (различни от тези от полиестерни щапелни влакна) ;intrastat_unit_m2
55133100;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, непревишаващо 170 g/m², от прежди с различни цветове, със сплитка лито;intrastat_unit_m2
55133900;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, смесени предимно или само с памук, с тегло, непревишаващо 170 g/m², от прежди с различни цветове (различни от тъканите от полиестерни щапелни влакна);intrastat_unit_m2
55134100;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, непревишаващо 170 g/m², печатани, със сплитка лито;intrastat_unit_m2
55134900;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, смесени предимно или само с памук, с тегло, непревишаващо 170 g/m², печатани (различни от тъканите от полиестерни щапелни влакна);intrastat_unit_m2
55141100;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², неизбелени или избелени, със сплитка лито;intrastat_unit_m2
55141200;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², неизбелени или избелени, със сплитка кепър, включително равноличен кепър, чийто повтор не превишава 4;intrastat_unit_m2
55141910;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², неизбелени или избелени (различни от тези със сплитка кепър, включително равноличен кепър, чийто повтор не превишава 4 и тъканите със сплитка лито);intrastat_unit_m2
55141990;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², неизбелени или избелени (различни от тези от полиестерни щапелни влакна) ;intrastat_unit_m2
55142100;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², обагрени, със сплитка лито;intrastat_unit_m2
55142200;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², неизбелени или избелени, със сплитка кепър, включително равноличен кепър, чийто повтор не превишава 4;intrastat_unit_m2
55142300;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², обагрени (различни от тези със сплитка кепър, включително равноличен кепър, чийто повтор не превишава 4 и тъканите със сплитка лито);intrastat_unit_m2
55142900;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², обагрени (различни от тези от полиестерни щапелни влакна) ;intrastat_unit_m2
55143010;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², от прежди с различни цветове, със сплитка лито;intrastat_unit_m2
55143030;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², от прежди с различни цветове, със сплитка кепър, включително равноличен кепър, чийто повтор не превишава 4;intrastat_unit_m2
55143050;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², от прежди с различни цветове (различни от тези със сплитка кепър, включително равноличен кепър, чийто повтор не превишава 4 и тъканите със сплитка лито);intrastat_unit_m2
55143090;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², от прежди с различни цветове (различни от тези от полиестерни щапелни влакна);intrastat_unit_m2
55144100;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², печатани;intrastat_unit_m2
55144200;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², печатани, със сплитка кепър, включително равноличен кепър, чийто повтор не превишава 4;intrastat_unit_m2
55144300;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², печатани (различни от тези със сплитка кепър, включително равноличен кепър, чийто повтор не превишава 4 и тъканите със сплитка лито);intrastat_unit_m2
55144900;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, смесени предимно или само с памук, с тегло, превишаващо 170 g/m², печатани (различни от тези от полиестерни щапелни влакна);intrastat_unit_m2
55151110;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с щапелни влакна от вискозна коприна, неизбелени или избелени;intrastat_unit_m2
55151130;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с щапелни влакна от вискозна коприна, печатани;intrastat_unit_m2
55151190;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с щапелни влакна от вискозна коприна, обагрени, или от прежди с различни цветове;intrastat_unit_m2
55151210;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, неизбелени или избелени;intrastat_unit_m2
55151230;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, печатани;intrastat_unit_m2
55151290;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, обагрени ил от прежди с различни цветове;intrastat_unit_m2
55151311;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с вълна или фини животински косми, щрайхгарни, неизбелени или избелени;intrastat_unit_m2
55151319;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с вълна или фини животински косми, щрайхгарни, обагрени, печатани или от прежди с различни цветове;intrastat_unit_m2
55151391;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с вълна или фини животински косми, камгарни, неизбелени или избелени;intrastat_unit_m2
55151399;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, смесени предимно или само с вълна или фини животински косми, камгарни, обагрени, печатани или от прежди с различни цветове;intrastat_unit_m2
55151910;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, различни от тези смесени предимно или само с вълна или фини животински косми, синтетични или изкуствени нишки, вискозни щапелни влакна или памук, неизбелени или избелени;intrastat_unit_m2
55151930;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, различни от тези смесени предимно или само с вълна или фини животински косми, синтетични или изкуствени нишки, вискозни щапелни влакна или памук, печатани;intrastat_unit_m2
55151990;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % полиестерни щапелни влакна, различни от тези смесени предимно или само с вълна или фини животински косми, синтетични или изкуствени нишки, вискозни щапелни влакна или памук, обагрени или от прежди с различни цветове;intrastat_unit_m2
55152110;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % акрилни или модакрилни щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, неизбелени или избелени;intrastat_unit_m2
55152130;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % акрилни или модакрилни щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, печатани;intrastat_unit_m2
55152190;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % акрилни или модакрилни щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, обагрени или от прежди с различни цветове;intrastat_unit_m2
55152211;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % акрилни или модакрилни щапелни влакна, смесени предимно или само с вълна или с фини животински косми, щрайхгарни, неизбелени или избелени;intrastat_unit_m2
55152219;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % акрилни или модакрилни щапелни влакна, смесени предимно или само с вълна или с фини животински косми, щрайхгарни, обагрени, от прежди с различни цветове, или печатани;intrastat_unit_m2
55152291;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % акрилни или модакрилни щапелни влакна, смесени предимно или само с вълна или с фини животински косми, камгарни, неизбелени или избелени;intrastat_unit_m2
55152299;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % акрилни или модакрилни щапелни влакна, смесени предимно или само с вълна или с фини животински косми, камгарни, обагрени, от прежди с различни цветове, или печатани;intrastat_unit_m2
55152900;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % акрилни или модакрилни щапелни влакна, различни от тези смесени предимно или само с вълна или с фини животински косми, синтетични или изкуствени нишки или памук;intrastat_unit_m2
55159110;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, неизбелени или избелени (различни от тези от акрилни, модакрилни или полиестерни щапелни влакна);intrastat_unit_m2
55159130;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, печатани (различни от тези от акрилни, модакрилни или полиестерни щапелни влакна);intrastat_unit_m2
55159190;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, обагрени или от прежди с различни цветове (различни от тези от акрилни, модакрилни или полиестерни щапелни влакна);intrastat_unit_m2
55159920;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, различни от тези смесени предимно или само със синтетични или изкуствени нишки или памук, неизбелени или избелени (различни от тези от акрилни, модакрилни или полиестерни щапелни влакна);intrastat_unit_m2
55159940;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, различни от тези смесени предимно или само със синтетични или изкуствени нишки или памук, печатани (различни от тези от акрилни, модакрилни или полиестерни щапелни влакна);intrastat_unit_m2
55159980;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % синтетични щапелни влакна, различни от тези смесени предимно или само със синтетични или изкуствени нишки или памук, обагрени или от прежди с различни цветове (различни от тези от акрилни, модакрилни или полиестерни щапелни влакна);intrastat_unit_m2
55161100;Тъкани, съдържащи тегловно 85 % или повече изкуствени щапелни влакна, неизбелени или избелени;intrastat_unit_m2
55161200;Тъкани, съдържащи тегловно 85 % или повече изкуствени щапелни влакна, обагрени;intrastat_unit_m2
55161300;Тъкани, съдържащи тегловно 85 % или повече изкуствени щапелни влакна, от прежди с различни цветове;intrastat_unit_m2
55161400;Тъкани, съдържащи тегловно 85 % или повече изкуствени щапелни влакна, печатани;intrastat_unit_m2
55162100;Тъкани, съдържащи преобладаващо тегловно, но по-малко то  85 % изкуствени щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, неизбелени или избелени;intrastat_unit_m2
55162200;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, обагрени;intrastat_unit_m2
55162310;Жакардови тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, от прежди с различни цветове, с широчина 140 cm и повече;intrastat_unit_m2
55162390;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, от прежди с различни цветове (различни отжакардовите тъкани  с широчина 140 cm и повече);intrastat_unit_m2
55162400;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само със синтетични или изкуствени нишки, печатани;intrastat_unit_m2
55163100;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само с вълна или фини животински косми, неизбелени или избелени;intrastat_unit_m2
55163200;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само с вълна или фини животински косми, обагрени;intrastat_unit_m2
55163300;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само с вълна или фини животински косми, от прежди с различни цветове;intrastat_unit_m2
55163400;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само с вълна или фини животински косми, печатани;intrastat_unit_m2
55164100;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само с памук, неизбелени или избелени;intrastat_unit_m2
55164200;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само с памук, обагрени;intrastat_unit_m2
55164300;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само с памук, от прежди с различни цветове;intrastat_unit_m2
55164400;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, смесени предимно или само с памук, печатани;intrastat_unit_m2
55169100;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, различни от тези смесени предимно или само с памук, вълна или фини животински косми или синтетични или изкуствени нишки, неизбелени или избелени;intrastat_unit_m2
55169200;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, различни от тези смесени предимно или само с памук, вълна или фини животински косми или синтетични или изкуствени нишки, обагрени;intrastat_unit_m2
55169300;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, различни от тези смесени предимно или само с памук, вълна или фини животински косми или синтетични или изкуствени нишки, от прежди с различни цветове;intrastat_unit_m2
55169400;Тъкани, съдържащи преобладаващо тегловно, но по-малко от 85 % изкуствени щапелни влакна, различни от тези смесени предимно или само с памук, вълна или фини животински косми или синтетични или изкуствени нишки, печатани;intrastat_unit_m2
56012110;Вати и артикули от вати от хигроскопичен памук (с изключение на дамските превръзки и хигиенни тампони, пелените за бебета и подобни хигиенни артикули,  ватите и артикулите от тези вати, импрегнирани или покрити с фармацевтични субстанции или пригодени за продажба на дребно за медицински, хирургически, зъболекарски или ветеринарни цели, и продуктите импрегнирани или покрити с парфюми, гримове, сапун или други);intrastat_unit_none
56012190;Вати и артикули от вати от нехигроскопичен памук (с изключение на дамските превръзки и хигиенни тампони, пелените за бебета и подобни хигиенни артикули,  ватите и артикулите от тези вати, импрегнирани или покрити с фармацевтични субстанции или пригодени за продажба на дребно за медицински, хирургически, зъболекарски или ветеринарни цели, и продуктите импрегнирани или покрити с парфюми, гримове, сапун или други);intrastat_unit_none
56012210;Рула от вати от синтетични или изкуствени влакна, с диаметър непревишаващ 8 mm (с изключение на тези покрити изцяло с тъкани);intrastat_unit_none
56012290;Вати и артикули от вати от синтетични или изкуствени влакна (с изключение на рулата от вати с диаметър непревишаващ 8 mm, дамските превръзки и хигиенни тампони, пелените за бебета и подобни хигиенни артикули, ватите и артикулите от тези вати, импрегнирани или покрити с фармацевтични субстанции или пригодени за продажба на дребно за медицински, хирургически, зъболекарски или ветеринарни цели, и продуктите импрегнирани или покрити с парфюми, гримове, сапун или други);intrastat_unit_none
56012900;Вати и артикули от вати от текстилни материали (с изключение на тези от памук или синтетични или изкуствени влакна дамските превръзки и хигиенни тампони, пелените за бебета и подобни хигиенни артикули, ватите и артикулите от тези вати, импрегнирани или покрити с фармацевтични субстанции или пригодени за продажба на дребно за медицински, хирургически, зъболекарски или ветеринарни цели, и продуктите импрегнирани или покрити с парфюми, гримове, сапун или други);intrastat_unit_none
56013000;Мъх от влакна, възли и пъпки от текстилни материали;intrastat_unit_none
56021011;Иглонабити филцове от юта или от други текстилни ликови влакна от позиция 5303, неимпрегнирани, нито промазани, нито покрити, нито ламинирани;intrastat_unit_none
56021019;Иглонабити филцове от други текстилни материали, неимпрегнирани, нито промазани, нито покрити, нито ламинирани (с изключение на тези от юта или от други текстилни ликови влакна от позиция 5303);intrastat_unit_none
56021031;Продукти, изработени по метода прошивоплетене от вълна или от фини животински косми, неимпрегнирани, нито промазани, нито покрити, нито ламинирани;intrastat_unit_none
56021038;Продукти, изработени по метода прошивоплетене от други текстилни материали, неимпрегнирани, нито промазани, нито покрити, нито ламинирани (с изключение на тези от вълна или фини животински косми);intrastat_unit_none
56021090;Филцове и продукти изработени по метода на прошивоплетене, импрегнирани, промазани, покрити или ламинирани;intrastat_unit_none
56022100;Филцове от вълна или фини животински косми, неимпрегнирани, нито промазани, нито покрити, нито ламинирани (с изключение на тези получени по метода на прошивоплетене);intrastat_unit_none
56022900;Филцове от други текстилни материали, неимпрегнирани, нито промазани, нито покрити, нито ламинирани (с изключение на тези от вълна и фини животински косми и тези получени по метода на прошивоплетене);intrastat_unit_none
56029000;Филцове импрегнирани, промазани, покрити или ламинирани (с изключение на тези получени по метода на прошивоплетене);intrastat_unit_none
56031110;Нетъкани текстилни материали промазани или покрити, от синтетични или изкуствени нишки, с тегло непревишаващо 25 g/m²;intrastat_unit_none
56031190;Нетъкани текстилни материали, дори импрегнирани или ламинирани, от синтетични или изкуствени нишки, с тегло непревишаващо 25 g/m² (с изключение на промазаните или покритите);intrastat_unit_none
56031210;Нетъкани текстилни материали, промазани или покрити, от синтетични или изкуствени нишки, с тегло превишаващо 25 g/m², но непревишаващо 70 g/m²;intrastat_unit_none
56031290;Нетъкани текстилни материали, дори импрегнирани  или ламинирани, от синтетични или изкуствени нишки, с тегло превишаващо 25 g/m², но непревишаващо 70 g/m² ( с изключение на  промазаните или покритите);intrastat_unit_none
56031310;Нетъкани текстилни материали, промазани или покрити, от синтетични или изкуствени нишки, с тегло превишаващо 70 g/m², но непревишаващо 150 g/m²;intrastat_unit_none
56031390;Нетъкани текстилни материали, дори импрегнирани или ламинирани, от синтетични или изкуствени нишки, с тегло превишаващо 70 g/m², но непревишаващо 150 g/m² (с изключение на промазаните или покритите);intrastat_unit_none
56031410;Нетъкани текстилни материали, промазани или покрити, от синтетични или изкуствени нишки, с тегло превишаващо 150 g/m²;intrastat_unit_none
56031490;Нетъкани текстилни материали, дори импрегнирани  или ламинирани, от синтетични или изкуствени нишки, с тегло превишаващо 150 g/m² (с изключение на промазаните или покритите);intrastat_unit_none
56039110;Нетъкани текстилни материали, промазани или покрити, с тегло непревишаващо 25 g/m² (с изключение на тези от синтетични или изкуствени нишки);intrastat_unit_none
56039190;Нетъкани текстилни материали, дори импрегнирани или ламинирани, с тегло непревишаващо 25 g/m² (с изключение на промазаните или покритите и тези от синтетични или изкуствени нишки);intrastat_unit_none
56039210;Нетъкани текстилни материали, промазани или покрити, с тегло превишаващо 25 g/m², но непревишаващо 70 g/m² (с изключение на тези от синтетични или изкуствени нишки);intrastat_unit_none
56039290;Нетъкани текстилни материали, дори импрегнирани или ламинирани, с тегло превишаващо 25 g/m², но непревишаващо 70 g/m² (с изключение на промазаните или покритите и тези от синтетични или изкуствени нишки);intrastat_unit_none
56039310;Нетъкани текстилни материали, промазани или покрити,  с тегло превишаващо 70 g/m², но непревишаващо 150 g/m² (с изключение на тези от синтетични или изкуствени нишки);intrastat_unit_none
56039390;Нетъкани текстилни материали, дори импрегнирани или ламинирани, с тегло превишаващо 70 g/m², но непревишаващо 150 g/m² (с изключение на промазаните или покритите и тези от синтетични или изкуствени нишки);intrastat_unit_none
56039410;Нетъкани текстилни материали, промазани или покрити, с тегло превишаващо 150 g/m² (с изключение на тези от синтетични или изкуствени нишки);intrastat_unit_none
56039490;Нетъкани текстилни материали, дори импрегнирани или ламинирани, с тегло превишаващо 150 g/m² (с изключение на промазаните или покритите и тези от синтетични или изкуствени нишки);intrastat_unit_none
56041000;Нишки и въжета от каучук, покрити с текстил;intrastat_unit_none
56049010;Прежди с висока здравина, от полиестер, найлон или други полиамиди или вискозна коприна, импрегнирани или промазани с каучук или пластмаси;intrastat_unit_none
56049090;Текстилни прежди, ленти и подобни форми от позиция 5404 или 5405, импрегнирани, промазани, покрити или обвити с каучук или с пластмаси (с изключение на преждите с висока здравина от полиестер, найлон или други полиамиди или вискозна коприна, импрегнирани или промазани с каучук или пластмаси имитациите на катгути, снабдени с кукички или други рибарски принадлежности);intrastat_unit_none
56050000;Метални и метализирани прежди, дори обвити, съставени от текстилни прежди, от ленти или от подобни форми от позиции 5404 или 5405, комбинирани с метал под формата на конци, ленти или прах или покрити с метал ( с изключение на преждите, съставени от смес от текстилни материали и метални влакна, придаващи им антистатичен ефект, преждите, подсилени с метална нишка, артикулите с характер на пасмантерия);intrastat_unit_none
56060010;Прежди, наречени „във верижка (с изключение на преждите от обвити конски косми каучуковите жици, обвити  с текстил;intrastat_unit_none
56060091;Обвити прежди (с изключение на преждите от обвити конски косми каучуковите жици, обвити  с текстил;intrastat_unit_none
56060099;Шенилни прежди обвити ленти и подобни форми от позиция 5404 или 5405 (с изключение на преждите от обвити конски косми;intrastat_unit_none
56072100;Канапи за свързване или връзване, от сизал или от други текстилни влакна от рода Agave;intrastat_unit_none
56072900;Канапи, въжета и дебели въжета, от сизал или от други текстилни влакна от рода Agave, плетени или не, дори импрегнирани, промазани, покрити или обвити с каучук или с пластмаси (с изключение на тези за свързване или връзване);intrastat_unit_none
56074100;Канапи за свързване или връзване, от полиетилен или полипропилен;intrastat_unit_none
56074911;Канапи, въжета и дебели въжета, от полиетилен или полипропилен, плетени, дори импрегнирани, промазани, покрити или обвити с каучук или с пластмаси  с линейна плътност по-голяма от 50 000 dtex (5 g/m) (с изключение на тези за свързване или връзване);intrastat_unit_none
