id,ekatte,type_village_city_id/id,name,code,structure_type,country_id/id,zipcode,has_taxoffice
l10n_bg.12245,12245,l10n_bg.village,Vratitsa,BGS08-02,cityhall,base.bg,,False
l10n_bg.48355,48355,l10n_bg.village,Vrattsa,KNL29-27,cityhall,base.bg,,False
l10n_bg.12283,12283,l10n_bg.village,Vrachesh,SFO07-02,cityhall,base.bg,,False
l10n_bg.12293,12293,l10n_bg.village,Vrelo,KRZ21-04,cityhall,base.bg,,False
l10n_bg.12303,12303,l10n_bg.village,Vresovo,BGS18-03,cityhall,base.bg,,False
l10n_bg.12317,12317,l10n_bg.village,Vrav,VID06-02,cityhall,base.bg,,False
l10n_bg.12334,12334,l10n_bg.village,Vsemirtsi,PAZ08-20,cityhall,base.bg,,False
l10n_bg.12365,12365,l10n_bg.village,Vabel,PVN21-03,cityhall,base.bg,,False
l10n_bg.12382,12382,l10n_bg.village,Vaglarovo,HKV34-04,cityhall,base.bg,,False
l10n_bg.12406,12406,l10n_bg.village,Vaglen,VAR02-03,cityhall,base.bg,,False
l10n_bg.12414,12414,l10n_bg.village,Vaglen,SLV20-07,cityhall,base.bg,,False
l10n_bg.12423,12423,l10n_bg.village,Vazel,KRZ35-30,cityhall,base.bg,,False
l10n_bg.12440,12440,l10n_bg.village,Valkan,SLS07-26,cityhall,base.bg,,False
l10n_bg.12468,12468,l10n_bg.village,Valkovich,KRZ08-23,cityhall,base.bg,,False
l10n_bg.12471,12471,l10n_bg.village,Valkovo,BLG40-04,cityhall,base.bg,,False
l10n_bg.12499,12499,l10n_bg.village,Valkosel,BLG42-03,cityhall,base.bg,,False
l10n_bg.12509,12509,l10n_bg.village,Valnari,SHU21-02,cityhall,base.bg,,False
l10n_bg.12526,12526,l10n_bg.village,Valchan dol,SML02-04,cityhall,base.bg,,False
l10n_bg.13055,13055,l10n_bg.village,Valchanka,KRZ14-03,cityhall,base.bg,,False
l10n_bg.12560,12560,l10n_bg.village,Valche pole,HKV17-02,cityhall,base.bg,,False
l10n_bg.12591,12591,l10n_bg.village,Valchin,BGS23-05,cityhall,base.bg,,False
l10n_bg.12601,12601,l10n_bg.village,Valchitran,PVN27-02,cityhall,base.bg,,False
l10n_bg.12663,12663,l10n_bg.village,Varbak,SHU11-05,cityhall,base.bg,,False
l10n_bg.00120,120,l10n_bg.village,Varben,KRZ14-01,cityhall,base.bg,,False
l10n_bg.12680,12680,l10n_bg.village,Varben,PDV07-03,cityhall,base.bg,,False
l10n_bg.12704,12704,l10n_bg.village,Varbeshnitsa,VRC27-03,cityhall,base.bg,,False
l10n_bg.12718,12718,l10n_bg.village,Varbina,SML16-07,cityhall,base.bg,,False
l10n_bg.12735,12735,l10n_bg.village,Varbitsa,VTR06-01,cityhall,base.bg,,False
l10n_bg.12749,12749,l10n_bg.village,Varbitsa,VRC10-22,cityhall,base.bg,,False
l10n_bg.12752,12752,l10n_bg.village,Varbitsa,PVN24-06,cityhall,base.bg,,False
l10n_bg.76087,76087,l10n_bg.village,Varbitsa,HKV09-24,cityhall,base.bg,,False
l10n_bg.12783,12783,l10n_bg.village,Varbovka,VTR22-05,cityhall,base.bg,,False
l10n_bg.12810,12810,l10n_bg.village,Varbovo,HKV33-05,cityhall,base.bg,,False
l10n_bg.12838,12838,l10n_bg.village,Varbyane,SHU19-01,cityhall,base.bg,,False
l10n_bg.12869,12869,l10n_bg.village,Varzulitsa,VTR26-01,cityhall,base.bg,,False
l10n_bg.12896,12896,l10n_bg.village,Varli dol,SML18-02,cityhall,base.bg,,False
l10n_bg.12927,12927,l10n_bg.village,Varlino,SML18-03,cityhall,base.bg,,False
l10n_bg.86030,86030,l10n_bg.village,Varhari,KRZ21-27,cityhall,base.bg,,False
l10n_bg.14012,14012,l10n_bg.village,Gabare,VRC08-07,cityhall,base.bg,,False
l10n_bg.14026,14026,l10n_bg.village,Gabarevo,SZR24-04,cityhall,base.bg,,False
l10n_bg.14034,14034,l10n_bg.village,Gaber,SFO16-04,cityhall,base.bg,,False
l10n_bg.14043,14043,l10n_bg.village,Gaber,DOB20-04,cityhall,base.bg,,False
l10n_bg.14057,14057,l10n_bg.village,Gaberovo,BGS17-04,cityhall,base.bg,,False
l10n_bg.14074,14074,l10n_bg.village,Gabra,SFO17-02,cityhall,base.bg,,False
l10n_bg.14091,14091,l10n_bg.village,Gabrene,BLG33-06,cityhall,base.bg,,False
l10n_bg.14132,14132,l10n_bg.village,Gabritsa,SHU07-04,cityhall,base.bg,,False
l10n_bg.14163,14163,l10n_bg.village,Gabrovitsa,PAZ04-01,cityhall,base.bg,,False
l10n_bg.14180,14180,l10n_bg.village,Gabrovnitsa,MON29-08,cityhall,base.bg,,False
l10n_bg.14194,14194,l10n_bg.village,Gabrovnitsa,SFO43-07,cityhall,base.bg,,False
l10n_bg.14221,14221,l10n_bg.village,Gabrovo,KRZ35-03,cityhall,base.bg,,False
l10n_bg.14249,14249,l10n_bg.village,Gabar,BGS21-03,cityhall,base.bg,,False
l10n_bg.14252,14252,l10n_bg.village,Gabarnitsa,VAR08-02,cityhall,base.bg,,False
l10n_bg.14275,14275,l10n_bg.village,Gavrailovo,SLV20-08,cityhall,base.bg,,False
l10n_bg.14283,14283,l10n_bg.village,Gavril Genovo,MON14-11,cityhall,base.bg,,False
l10n_bg.14297,14297,l10n_bg.village,Gaganitsa,MON02-06,cityhall,base.bg,,False
l10n_bg.14307,14307,l10n_bg.village,Gagovo,TGV24-06,cityhall,base.bg,,False
l10n_bg.14338,14338,l10n_bg.village,Gaytanevo,SFO10-04,cityhall,base.bg,,False
l10n_bg.14386,14386,l10n_bg.village,Galata,LOV33-04,cityhall,base.bg,,False
l10n_bg.14390,14390,l10n_bg.village,Galatin,VRC21-03,cityhall,base.bg,,False
l10n_bg.14406,14406,l10n_bg.village,Galiche,VRC08-08,cityhall,base.bg,,False
l10n_bg.14413,14413,l10n_bg.village,Galishte,SML16-22,cityhall,base.bg,,False
l10n_bg.14427,14427,l10n_bg.village,Galovo,VRC31-01,cityhall,base.bg,,False
l10n_bg.14458,14458,l10n_bg.village,Ganchovets,GAB12-03,cityhall,base.bg,,False
l10n_bg.14547,14547,l10n_bg.village,Garvan,SLS32-02,cityhall,base.bg,,False
l10n_bg.14550,14550,l10n_bg.village,Garvanovo,HKV34-05,cityhall,base.bg,,False
l10n_bg.14581,14581,l10n_bg.village,Gega,BLG33-07,cityhall,base.bg,,False
l10n_bg.14619,14619,l10n_bg.village,Gelemenovo,PAZ19-05,cityhall,base.bg,,False
l10n_bg.14647,14647,l10n_bg.village,General Geshevo,KRZ08-03,cityhall,base.bg,,False
l10n_bg.32740,32740,l10n_bg.village,General Inzovo,JAM25-15,cityhall,base.bg,,False
l10n_bg.14653,14653,l10n_bg.village,General Kantardzhievo,VAR02-04,cityhall,base.bg,,False
l10n_bg.14667,14667,l10n_bg.village,General Kiselovo,VAR09-04,cityhall,base.bg,,False
l10n_bg.14670,14670,l10n_bg.village,General Kolevo,VAR09-05,cityhall,base.bg,,False
l10n_bg.14698,14698,l10n_bg.village,General Marinovo,VID09-09,cityhall,base.bg,,False
l10n_bg.58390,58390,l10n_bg.village,General Todorov,BLG33-33,cityhall,base.bg,,False
l10n_bg.14725,14725,l10n_bg.village,General Toshevo,JAM25-07,cityhall,base.bg,,False
l10n_bg.14708,14708,l10n_bg.village,Generalovo,HKV28-01,cityhall,base.bg,,False
l10n_bg.14787,14787,l10n_bg.village,Georgi Dobrevo,HKV17-03,cityhall,base.bg,,False
l10n_bg.14800,14800,l10n_bg.village,Gergevets,SLV20-09,cityhall,base.bg,,False
l10n_bg.14814,14814,l10n_bg.village,Gergini,GAB05-05,cityhall,base.bg,,False
l10n_bg.14831,14831,l10n_bg.village,German,SOF46-55,cityhall,base.bg,,False
l10n_bg.18589,18589,l10n_bg.village,Getsovo,RAZ26-03,cityhall,base.bg,,False
l10n_bg.14876,14876,l10n_bg.village,Gigen,PVN08-02,cityhall,base.bg,,False
l10n_bg.14893,14893,l10n_bg.village,Gigintsi,PER08-07,cityhall,base.bg,,False
l10n_bg.14903,14903,l10n_bg.village,Gintsi,SFO09-02,cityhall,base.bg,,False
l10n_bg.14917,14917,l10n_bg.village,Girchevtsi,KNL29-06,cityhall,base.bg,,False
l10n_bg.14920,14920,l10n_bg.village,Gita,SZR36-02,cityhall,base.bg,,False
l10n_bg.14934,14934,l10n_bg.village,Glava,PVN37-02,cityhall,base.bg,,False
l10n_bg.14951,14951,l10n_bg.village,Glavan,SZR07-03,cityhall,base.bg,,False
l10n_bg.14982,14982,l10n_bg.village,Glavantsi,DOB27-07,cityhall,base.bg,,False
l10n_bg.14996,14996,l10n_bg.village,Glavatar,PDV12-02,cityhall,base.bg,,False
l10n_bg.15014,15014,l10n_bg.village,Glavatsi,VRC21-04,cityhall,base.bg,,False
l10n_bg.15028,15028,l10n_bg.village,Glavinitsa,PAZ19-06,cityhall,base.bg,,False
l10n_bg.15093,15093,l10n_bg.village,Gledka,HKV30-14,cityhall,base.bg,,False
l10n_bg.15103,15103,l10n_bg.village,Gloginka,TGV24-07,cityhall,base.bg,,False
l10n_bg.15148,15148,l10n_bg.village,Glogovo,LOV33-05,cityhall,base.bg,,False
l10n_bg.15151,15151,l10n_bg.town,Glodzhevo,RSE05-02,cityhall,base.bg,,False
l10n_bg.15165,15165,l10n_bg.village,Glozhene,LOV33-06,cityhall,base.bg,,False
l10n_bg.18505,18505,l10n_bg.village,Glozhene,VRC20-02,cityhall,base.bg,,False
l10n_bg.15206,15206,l10n_bg.village,Glufishevo,SLV20-10,cityhall,base.bg,,False
l10n_bg.15216,15216,l10n_bg.village,Gluhar,KRZ16-07,cityhall,base.bg,,False
l10n_bg.15237,15237,l10n_bg.village,Glushnik,SLV20-11,cityhall,base.bg,,False
l10n_bg.15268,15268,l10n_bg.village,Gnyazdovo,KRZ16-59,cityhall,base.bg,,False
l10n_bg.15271,15271,l10n_bg.village,Govedare,PAZ19-07,cityhall,base.bg,,False
l10n_bg.15285,15285,l10n_bg.village,Govedartsi,SFO39-04,cityhall,base.bg,,False
l10n_bg.15299,15299,l10n_bg.village,Govezhda,MON14-04,cityhall,base.bg,,False
l10n_bg.15312,15312,l10n_bg.village,Godeshevo,BLG42-04,cityhall,base.bg,,False
l10n_bg.15326,15326,l10n_bg.village,Godlevo,BLG37-03,cityhall,base.bg,,False
l10n_bg.15432,15432,l10n_bg.village,Golema Rakovitsa,SFO17-03,cityhall,base.bg,,False
l10n_bg.15415,15415,l10n_bg.village,Golemanovo,VID22-01,cityhall,base.bg,,False
l10n_bg.15429,15429,l10n_bg.village,Golemantsi,HKV34-06,cityhall,base.bg,,False
l10n_bg.15494,15494,l10n_bg.village,Golemo Babino,VRC21-05,cityhall,base.bg,,False
l10n_bg.15504,15504,l10n_bg.village,Golemo Buchino,PER32-05,cityhall,base.bg,,False
l10n_bg.15518,15518,l10n_bg.village,Golemo Malovo,SFO16-05,cityhall,base.bg,,False
l10n_bg.15535,15535,l10n_bg.village,Golemo selo,KNL04-06,cityhall,base.bg,,False
l10n_bg.15552,15552,l10n_bg.village,Golets,LOV36-08,cityhall,base.bg,,False
l10n_bg.15566,15566,l10n_bg.village,Golesh,SLS15-02,cityhall,base.bg,,False
l10n_bg.15597,15597,l10n_bg.village,Golitsa,VAR13-04,cityhall,base.bg,,False
l10n_bg.15607,15607,l10n_bg.village,Golobrad,KRZ02-05,cityhall,base.bg,,False
l10n_bg.15610,15610,l10n_bg.village,Golobradovo,HKV30-06,cityhall,base.bg,,False
l10n_bg.15457,15457,l10n_bg.village,Golyam Varbovnik,KNL04-05,cityhall,base.bg,,False
l10n_bg.15727,15727,l10n_bg.village,Golyam Devesil,KRZ15-06,cityhall,base.bg,,False
l10n_bg.15758,15758,l10n_bg.village,Golyam izvor,LOV33-07,cityhall,base.bg,,False
l10n_bg.15761,15761,l10n_bg.village,Golyam izvor,RAZ29-05,cityhall,base.bg,,False
l10n_bg.15775,15775,l10n_bg.village,Golyam izvor,HKV30-15,cityhall,base.bg,,False
l10n_bg.15789,15789,l10n_bg.village,Golyam manastir,JAM25-08,cityhall,base.bg,,False
l10n_bg.15953,15953,l10n_bg.village,Golyam Porovets,RAZ14-04,cityhall,base.bg,,False
l10n_bg.15970,15970,l10n_bg.village,Golyam chardak,PDV33-01,cityhall,base.bg,,False
l10n_bg.15655,15655,l10n_bg.village,Golyama Brestnitsa,LOV38-03,cityhall,base.bg,,False
l10n_bg.15669,15669,l10n_bg.village,Golyama voda,RAZ29-04,cityhall,base.bg,,False
l10n_bg.15703,15703,l10n_bg.village,Golyama Zhelyazna,LOV34-07,cityhall,base.bg,,False
l10n_bg.15713,15713,l10n_bg.village,Golyama Chinka,KRZ15-05,cityhall,base.bg,,False
l10n_bg.15792,15792,l10n_bg.village,Golyamo Asenovo,HKV09-06,cityhall,base.bg,,False
l10n_bg.15802,15802,l10n_bg.village,Golyamo Belovo,PAZ04-02,cityhall,base.bg,,False
l10n_bg.15829,15829,l10n_bg.village,Golyamo Vranovo,RSE33-04,cityhall,base.bg,,False
l10n_bg.15833,15833,l10n_bg.village,Golyamo gradishte,TGV23-01,cityhall,base.bg,,False
l10n_bg.15864,15864,l10n_bg.village,Golyamo Dryanovo,SZR12-02,cityhall,base.bg,,False
l10n_bg.15878,15878,l10n_bg.village,Golyamo Kamenyane,KRZ15-07,cityhall,base.bg,,False
l10n_bg.15881,15881,l10n_bg.village,Golyamo Krushevo,JAM03-03,cityhall,base.bg,,False
l10n_bg.15895,15895,l10n_bg.village,Golyamo novo,TGV35-42,cityhall,base.bg,,False
l10n_bg.15521,15521,l10n_bg.village,Golyamo Peshtene,VRC10-06,cityhall,base.bg,,False
l10n_bg.15919,15919,l10n_bg.village,Golyamo Sokolovo,TGV35-10,cityhall,base.bg,,False
l10n_bg.15922,15922,l10n_bg.village,Golyamo tsarkvishte,TGV22-43,cityhall,base.bg,,False
l10n_bg.15936,15936,l10n_bg.village,Golyamo Chochoveni,SLV20-12,cityhall,base.bg,,False
l10n_bg.15984,15984,l10n_bg.village,Golyanovtsi,SFO26-04,cityhall,base.bg,,False
l10n_bg.15998,15998,l10n_bg.village,Gomotartsi,VID09-10,cityhall,base.bg,,False
l10n_bg.16002,16002,l10n_bg.village,Goran,LOV18-07,cityhall,base.bg,,False
l10n_bg.16050,16050,l10n_bg.village,Goren chiflik,VAR13-05,cityhall,base.bg,,False
l10n_bg.16064,16064,l10n_bg.village,Goritsa,BGS17-05,cityhall,base.bg,,False
l10n_bg.18575,18575,l10n_bg.village,Goritsa,DOB12-08,cityhall,base.bg,,False
l10n_bg.16105,16105,l10n_bg.village,Gorichevo,RAZ16-04,cityhall,base.bg,,False
l10n_bg.16122,16122,l10n_bg.village,Gorna Beshovitsa,VRC27-04,cityhall,base.bg,,False
l10n_bg.18513,18513,l10n_bg.village,Gorna Birkova,PAZ08-23,cityhall,base.bg,,False
l10n_bg.16136,16136,l10n_bg.village,Gorna Breznitsa,BLG28-01,cityhall,base.bg,,False
l10n_bg.18561,18561,l10n_bg.village,Gorna Vasilitsa,SFO25-01,cityhall,base.bg,,False
l10n_bg.16153,16153,l10n_bg.village,Gorna Verenitsa,MON29-09,cityhall,base.bg,,False
l10n_bg.16198,16198,l10n_bg.village,Gorna Grashtitsa,KNL29-09,cityhall,base.bg,,False
l10n_bg.16208,16208,l10n_bg.village,Gorna Dikanya,PER36-05,cityhall,base.bg,,False
l10n_bg.18527,18527,l10n_bg.village,Gorna Dabeva,PAZ08-07,cityhall,base.bg,,False
l10n_bg.16225,16225,l10n_bg.village,Gorna Kabda,TGV35-11,cityhall,base.bg,,False
l10n_bg.16239,16239,l10n_bg.village,Gorna Kovachitsa,MON36-02,cityhall,base.bg,,False
l10n_bg.16256,16256,l10n_bg.village,Gorna Kremena,VRC27-05,cityhall,base.bg,,False
l10n_bg.16267,16267,l10n_bg.village,Gorna krepost,KRZ16-08,cityhall,base.bg,,False
l10n_bg.16287,16287,l10n_bg.village,Gorna kula,KRZ15-08,cityhall,base.bg,,False
l10n_bg.16290,16290,l10n_bg.village,Gorna Lipnitsa,VTR22-06,cityhall,base.bg,,False
l10n_bg.16300,16300,l10n_bg.village,Gorna Luka,MON36-11,cityhall,base.bg,,False
l10n_bg.16328,16328,l10n_bg.village,Gorna mahala,PDV12-03,cityhall,base.bg,,False
l10n_bg.16345,16345,l10n_bg.village,Gorna Mitropolia,PVN10-05,cityhall,base.bg,,False
l10n_bg.16376,16376,l10n_bg.village,Gorna Rositsa,GAB29-07,cityhall,base.bg,,False
l10n_bg.16393,16393,l10n_bg.village,Gorna Studena,VTR28-05,cityhall,base.bg,,False
l10n_bg.16420,16420,l10n_bg.village,Gorna Hubavka,TGV22-10,cityhall,base.bg,,False
l10n_bg.16448,16448,l10n_bg.village,Gorni Bogrov,SOF46-50,cityhall,base.bg,,False
l10n_bg.16451,16451,l10n_bg.village,Gorni Vadin,VRC31-02,cityhall,base.bg,,False
l10n_bg.16496,16496,l10n_bg.village,Gorni Glavanak,HKV18-02,cityhall,base.bg,,False
l10n_bg.16513,16513,l10n_bg.village,Gorni Domlyan,PDV13-07,cityhall,base.bg,,False
l10n_bg.16537,16537,l10n_bg.village,Gorni Dabnik,PVN11-02,cityhall,base.bg,,False
l10n_bg.16571,16571,l10n_bg.village,Gorni Lom,VID37-02,cityhall,base.bg,,False
l10n_bg.16599,16599,l10n_bg.village,Gorni Okol,SFO39-05,cityhall,base.bg,,False
l10n_bg.16639,16639,l10n_bg.village,Gorni Tsibar,MON11-04,cityhall,base.bg,,False
l10n_bg.16540,16540,l10n_bg.village,Gornik,PVN37-03,cityhall,base.bg,,False
l10n_bg.16674,16674,l10n_bg.village,Gorno Ablanovo,RSE03-04,cityhall,base.bg,,False
l10n_bg.16688,16688,l10n_bg.village,Gorno Aleksandrovo,SLV20-13,cityhall,base.bg,,False
l10n_bg.16691,16691,l10n_bg.village,Gorno Belevo,SZR04-03,cityhall,base.bg,,False
l10n_bg.16701,16701,l10n_bg.village,Gorno Botevo,SZR31-09,cityhall,base.bg,,False
l10n_bg.16729,16729,l10n_bg.village,Gorno Voyvodino,HKV34-07,cityhall,base.bg,,False
l10n_bg.16754,16754,l10n_bg.village,Gorno Draglishte,BLG37-04,cityhall,base.bg,,False
l10n_bg.16763,16763,l10n_bg.village,Gorno Dryanovo,BLG13-02,cityhall,base.bg,,False
l10n_bg.16780,16780,l10n_bg.village,Gorno Izvorovo,SZR12-03,cityhall,base.bg,,False
l10n_bg.16794,16794,l10n_bg.village,Gorno Kamartsi,SFO10-05,cityhall,base.bg,,False
l10n_bg.18558,18558,l10n_bg.village,Gorno Kirkovo,KRZ14-07,cityhall,base.bg,,False
l10n_bg.16818,16818,l10n_bg.village,Gorno Kozarevo,TGV22-44,cityhall,base.bg,,False
l10n_bg.77596,77596,l10n_bg.village,Gorno Kraishte,BLG02-11,cityhall,base.bg,,False
l10n_bg.16821,16821,l10n_bg.village,Gorno Kapinovo,KRZ14-04,cityhall,base.bg,,False
l10n_bg.16849,16849,l10n_bg.village,Gorno Novkovo,TGV22-12,cityhall,base.bg,,False
l10n_bg.16852,16852,l10n_bg.village,Gorno novo selo,SZR04-04,cityhall,base.bg,,False
l10n_bg.16866,16866,l10n_bg.village,Gorno Ozirovo,MON12-02,cityhall,base.bg,,False
l10n_bg.16883,16883,l10n_bg.village,Gorno Pavlikene,LOV18-08,cityhall,base.bg,,False
l10n_bg.16897,16897,l10n_bg.village,Gorno Peshtene,VRC10-07,cityhall,base.bg,,False
l10n_bg.16910,16910,l10n_bg.village,Gorno Prahovo,KRZ02-06,cityhall,base.bg,,False
l10n_bg.16924,16924,l10n_bg.village,Gorno Sahrane,SZR24-05,cityhall,base.bg,,False
l10n_bg.16986,16986,l10n_bg.village,Gorno trape,LOV34-08,cityhall,base.bg,,False
l10n_bg.17018,17018,l10n_bg.village,Gorno Tserovene,MON29-21,cityhall,base.bg,,False
l10n_bg.49076,49076,l10n_bg.village,Gorno Cherkovishte,SZR12-10,cityhall,base.bg,,False
l10n_bg.17066,17066,l10n_bg.village,Gorotsvet,RAZ17-04,cityhall,base.bg,,False
l10n_bg.17107,17107,l10n_bg.village,Gorski goren Trambesh,VTR06-02,cityhall,base.bg,,False
l10n_bg.17124,17124,l10n_bg.village,Gorski dolen Trambesh,VTR06-03,cityhall,base.bg,,False
l10n_bg.17138,17138,l10n_bg.village,Gorski izvor,KRZ14-05,cityhall,base.bg,,False
l10n_bg.17141,17141,l10n_bg.village,Gorski izvor,HKV09-07,cityhall,base.bg,,False
l10n_bg.17155,17155,l10n_bg.village,Gorski Senovets,VTR31-07,cityhall,base.bg,,False
l10n_bg.17172,17172,l10n_bg.village,Gorsko Ablanovo,TGV23-02,cityhall,base.bg,,False
l10n_bg.17186,17186,l10n_bg.village,Gorsko Dyulevo,KRZ21-05,cityhall,base.bg,,False
l10n_bg.17213,17213,l10n_bg.village,Gorsko novo selo,VTR14-01,cityhall,base.bg,,False
l10n_bg.17230,17230,l10n_bg.village,Gorsko selo,TGV22-45,cityhall,base.bg,,False
l10n_bg.17244,17244,l10n_bg.village,Gorsko Slivovo,LOV17-01,cityhall,base.bg,,False
l10n_bg.17258,17258,l10n_bg.village,Gortalovo,PVN24-07,cityhall,base.bg,,False
l10n_bg.17323,17323,l10n_bg.village,Gospodinovo,VAR05-02,cityhall,base.bg,,False
l10n_bg.17347,17347,l10n_bg.village,Gospodintsi,BLG11-05,cityhall,base.bg,,False
l10n_bg.17350,17350,l10n_bg.village,Gostilitsa,GAB12-04,cityhall,base.bg,,False
l10n_bg.17364,17364,l10n_bg.village,Gostilya,PVN10-16,cityhall,base.bg,,False
l10n_bg.17405,17405,l10n_bg.village,Gradevo,BLG44-02,cityhall,base.bg,,False
l10n_bg.17419,17419,l10n_bg.village,Gradezhnitsa,LOV33-08,cityhall,base.bg,,False
l10n_bg.17422,17422,l10n_bg.village,Gradets,VID09-11,cityhall,base.bg,,False
l10n_bg.17436,17436,l10n_bg.village,Gradets,SLV11-04,cityhall,base.bg,,False
l10n_bg.17449,17449,l10n_bg.village,Gradets,SFO26-05,cityhall,base.bg,,False
l10n_bg.17453,17453,l10n_bg.village,Gradeshnitsa,VRC21-06,cityhall,base.bg,,False
l10n_bg.17470,17470,l10n_bg.village,Gradina,PVN11-03,cityhall,base.bg,,False
l10n_bg.17484,17484,l10n_bg.village,Gradina,PDV23-05,cityhall,base.bg,,False
l10n_bg.17498,17498,l10n_bg.village,Gradina,RAZ17-05,cityhall,base.bg,,False
l10n_bg.17508,17508,l10n_bg.village,Gradinarovo,VAR24-05,cityhall,base.bg,,False
l10n_bg.17542,17542,l10n_bg.village,Gradishte,GAB29-08,cityhall,base.bg,,False
l10n_bg.17556,17556,l10n_bg.village,Gradishte,PVN16-06,cityhall,base.bg,,False
l10n_bg.17573,17573,l10n_bg.village,Gradishte,SHU30-05,cityhall,base.bg,,False
l10n_bg.17587,17587,l10n_bg.village,Gradnitsa,GAB29-09,cityhall,base.bg,,False
l10n_bg.17590,17590,l10n_bg.village,Gradnitsa,DOB27-08,cityhall,base.bg,,False
l10n_bg.17600,17600,l10n_bg.village,Gradsko,SLV20-14,cityhall,base.bg,,False
l10n_bg.17631,17631,l10n_bg.village,Gradat,SML31-11,cityhall,base.bg,,False
l10n_bg.17676,17676,l10n_bg.village,Gramade,SML27-04,cityhall,base.bg,,False
l10n_bg.17680,17680,l10n_bg.village,Gramazhdano,KNL29-10,cityhall,base.bg,,False
l10n_bg.17693,17693,l10n_bg.village,Gramatikovo,BGS12-05,cityhall,base.bg,,False
l10n_bg.17717,17717,l10n_bg.village,Granit,SZR04-05,cityhall,base.bg,,False
l10n_bg.17748,17748,l10n_bg.village,Granitovo,JAM07-05,cityhall,base.bg,,False
l10n_bg.17751,17751,l10n_bg.village,Granitsa,KNL29-11,cityhall,base.bg,,False
l10n_bg.17782,17782,l10n_bg.village,Granichar,DOB29-05,cityhall,base.bg,,False
l10n_bg.17806,17806,l10n_bg.village,Graf Ignatievo,PDV17-04,cityhall,base.bg,,False
l10n_bg.17823,17823,l10n_bg.village,Grashevo,PAZ08-06,cityhall,base.bg,,False
l10n_bg.17854,17854,l10n_bg.village,Grivitsa,PVN24-08,cityhall,base.bg,,False
l10n_bg.17868,17868,l10n_bg.village,Grivka,KRZ15-10,cityhall,base.bg,,False
l10n_bg.17871,17871,l10n_bg.village,Grivyak,KRZ14-06,cityhall,base.bg,,False
l10n_bg.17885,17885,l10n_bg.village,Grigorevo,SFO17-04,cityhall,base.bg,,False
l10n_bg.17909,17909,l10n_bg.village,Grozden,BGS23-06,cityhall,base.bg,,False
l10n_bg.17912,17912,l10n_bg.village,Grozdyovo,VAR13-06,cityhall,base.bg,,False
l10n_bg.17943,17943,l10n_bg.village,Gromshin,MON04-04,cityhall,base.bg,,False
l10n_bg.17957,17957,l10n_bg.village,Grohotno,SML09-03,cityhall,base.bg,,False
l10n_bg.17988,17988,l10n_bg.village,Gruevo,KRZ21-06,cityhall,base.bg,,False
l10n_bg.18018,18018,l10n_bg.village,Grancharovo,SLS10-05,cityhall,base.bg,,False
l10n_bg.18054,18054,l10n_bg.village,Gugutka,HKV11-04,cityhall,base.bg,,False
l10n_bg.18071,18071,l10n_bg.village,Guliyka,KRZ15-11,cityhall,base.bg,,False
l10n_bg.18085,18085,l10n_bg.village,Gulia,KRZ15-58,cityhall,base.bg,,False
l10n_bg.18109,18109,l10n_bg.village,Gumoshtnik,LOV34-09,cityhall,base.bg,,False
l10n_bg.18126,18126,l10n_bg.village,Gurgulitsa,KRZ21-07,cityhall,base.bg,,False
l10n_bg.18143,18143,l10n_bg.village,Gurkovo,SFO07-03,cityhall,base.bg,,False
l10n_bg.18160,18160,l10n_bg.village,Gurkovo,DOB03-03,cityhall,base.bg,,False
l10n_bg.18174,18174,l10n_bg.village,Gurmazovo,SFO06-01,cityhall,base.bg,,False
l10n_bg.18188,18188,l10n_bg.village,Gusla,SHU18-02,cityhall,base.bg,,False
l10n_bg.18191,18191,l10n_bg.village,Guslar,DOB27-09,cityhall,base.bg,,False
l10n_bg.18201,18201,l10n_bg.village,Gutsal,SFO39-06,cityhall,base.bg,,False
l10n_bg.18215,18215,l10n_bg.village,Gabene,GAB05-07,cityhall,base.bg,,False
l10n_bg.18229,18229,l10n_bg.village,Galabets,BGS17-06,cityhall,base.bg,,False
l10n_bg.18232,18232,l10n_bg.village,Galabets,HKV34-08,cityhall,base.bg,,False
l10n_bg.18259,18259,l10n_bg.village,Galabintsi,JAM25-09,cityhall,base.bg,,False
l10n_bg.18263,18263,l10n_bg.village,Galabnik,PER36-26,cityhall,base.bg,,False
l10n_bg.00850,850,l10n_bg.village,Galabovo,SML02-01,cityhall,base.bg,,False
l10n_bg.18277,18277,l10n_bg.village,Galabovo,PDV42-01,cityhall,base.bg,,False
l10n_bg.18304,18304,l10n_bg.village,Gamzovo,VID06-03,cityhall,base.bg,,False
l10n_bg.18321,18321,l10n_bg.village,Garbishte,KRZ02-07,cityhall,base.bg,,False
l10n_bg.18352,18352,l10n_bg.village,Garlyano,KNL29-12,cityhall,base.bg,,False
l10n_bg.18374,18374,l10n_bg.village,Garnati,SML18-04,cityhall,base.bg,,False
l10n_bg.18407,18407,l10n_bg.village,Garchinovo,TGV23-03,cityhall,base.bg,,False
l10n_bg.18410,18410,l10n_bg.village,Gaskovo,KRZ16-60,cityhall,base.bg,,False
l10n_bg.18424,18424,l10n_bg.village,Gyovren,SML09-04,cityhall,base.bg,,False
l10n_bg.18455,18455,l10n_bg.village,Gyueshevo,KNL29-13,cityhall,base.bg,,False
l10n_bg.18469,18469,l10n_bg.village,Gyulyovtsa,BGS15-03,cityhall,base.bg,,False
