id,ekatte,type_village_city_id/id,name,code,structure_type,country_id/id,zipcode,has_taxoffice
l10n_bg.48252,48252,l10n_bg.village,Милославци,PER51-00,normal,base.bg,,False
l10n_bg.48266,48266,l10n_bg.village,Милчина лъка,VID15-00,normal,base.bg,,False
l10n_bg.48283,48283,l10n_bg.village,Миневци,VTR13-00,normal,base.bg,,False
l10n_bg.48338,48338,l10n_bg.village,Мировец,TGV35-00,normal,base.bg,,False
l10n_bg.48409,48409,l10n_bg.village,Миролюбово,BGS04-00,normal,base.bg,,False
l10n_bg.48430,48430,l10n_bg.village,Мирчовци,VTR13-00,normal,base.bg,,False
l10n_bg.48475,48475,l10n_bg.village,Митровци,MON36-00,normal,base.bg,,False
l10n_bg.48516,48516,l10n_bg.village,Михайловци,GAB05-00,normal,base.bg,,False
l10n_bg.48533,48533,l10n_bg.village,Михалич,HKV28-05,normal,base.bg,,False
l10n_bg.48581,48581,l10n_bg.village,Миховци,GAB35-00,normal,base.bg,,False
l10n_bg.48605,48605,l10n_bg.village,Мичковци,GAB05-00,normal,base.bg,,False
l10n_bg.48636,48636,l10n_bg.village,Мишеморков хан,VTR04-00,normal,base.bg,,False
l10n_bg.48667,48667,l10n_bg.village,Младежко,BGS12-07,normal,base.bg,,False
l10n_bg.48742,48742,l10n_bg.village,Млечево,GAB29-00,normal,base.bg,,False
l10n_bg.48800,48800,l10n_bg.village,Могилите,GAB35-00,normal,base.bg,,False
l10n_bg.48828,48828,l10n_bg.village,Могилище,DOB17-00,normal,base.bg,,False
l10n_bg.48831,48831,l10n_bg.village,Могилово,SZR36-00,normal,base.bg,,False
l10n_bg.48951,48951,l10n_bg.village,Момин сбор,VTR04-00,normal,base.bg,,False
l10n_bg.48917,48917,l10n_bg.village,Момина сълза,KRZ21-07,normal,base.bg,,False
l10n_bg.48934,48934,l10n_bg.village,Момино,HKV34-19,normal,base.bg,,False
l10n_bg.49062,49062,l10n_bg.village,Моровеците,GAB05-00,normal,base.bg,,False
l10n_bg.49151,49151,l10n_bg.village,Мостово,PDV01-00,normal,base.bg,,False
l10n_bg.49165,49165,l10n_bg.village,Мочуре,SML27-00,normal,base.bg,,False
l10n_bg.49179,49179,l10n_bg.village,Мощанец,BLG03-00,normal,base.bg,,False
l10n_bg.49182,49182,l10n_bg.village,Мракетинци,PER51-00,normal,base.bg,,False
l10n_bg.49196,49196,l10n_bg.village,Мрамор,PER51-00,normal,base.bg,,False
l10n_bg.49237,49237,l10n_bg.village,Мрахори,GAB05-23,normal,base.bg,,False
l10n_bg.49240,49240,l10n_bg.village,Мраченик,PDV13-00,normal,base.bg,,False
l10n_bg.49271,49271,l10n_bg.village,Мръзеци,GAB35-00,normal,base.bg,,False
l10n_bg.49326,49326,l10n_bg.village,Мурга,KRZ35-17,normal,base.bg,,False
l10n_bg.49334,49334,l10n_bg.village,Мургаш,SFO09-00,normal,base.bg,,False
l10n_bg.49357,49357,l10n_bg.village,Мурено,PER19-00,normal,base.bg,,False
l10n_bg.49374,49374,l10n_bg.village,Муртинци,PER08-00,normal,base.bg,,False
l10n_bg.49401,49401,l10n_bg.village,Мусево,KRZ02-00,normal,base.bg,,False
l10n_bg.49450,49450,l10n_bg.village,Мухово,SFO20-00,normal,base.bg,,False
l10n_bg.49463,49463,l10n_bg.village,Муця,GAB12-00,normal,base.bg,,False
l10n_bg.49549,49549,l10n_bg.village,Мъдрино,BGS09-00,normal,base.bg,,False
l10n_bg.49566,49566,l10n_bg.village,Мърводол,KNL31-00,normal,base.bg,,False
l10n_bg.49583,49583,l10n_bg.village,Мъртвината,VTR13-00,normal,base.bg,,False
l10n_bg.49624,49624,l10n_bg.village,Мътеница,PDV37-00,normal,base.bg,,False
l10n_bg.51038,51038,l10n_bg.village,Надарци,SML31-00,normal,base.bg,,False
l10n_bg.51086,51086,l10n_bg.village,Нане,KRZ14-26,normal,base.bg,,False
l10n_bg.51130,51130,l10n_bg.village,Насалевци,PER51-00,normal,base.bg,,False
l10n_bg.51175,51175,l10n_bg.village,Нацовци,VTR04-00,normal,base.bg,,False
l10n_bg.51189,51189,l10n_bg.village,Начево,SFO16-00,normal,base.bg,,False
l10n_bg.51192,51192,l10n_bg.village,Небеска,KRZ35-00,normal,base.bg,,False
l10n_bg.51278,51278,l10n_bg.village,Негованци,PER36-00,normal,base.bg,,False
l10n_bg.51322,51322,l10n_bg.village,Неделище,SFO16-00,normal,base.bg,,False
l10n_bg.51336,51336,l10n_bg.village,Неделкова Гращица,KNL31-00,normal,base.bg,,False
l10n_bg.51343,51343,l10n_bg.village,Неделково,PER51-00,normal,base.bg,,False
l10n_bg.51367,51367,l10n_bg.village,Недялковци,VTR13-00,normal,base.bg,,False
l10n_bg.51370,51370,l10n_bg.village,Недялковци,GAB35-00,normal,base.bg,,False
l10n_bg.51408,51408,l10n_bg.village,Нейково,DOB17-00,normal,base.bg,,False
l10n_bg.51411,51411,l10n_bg.village,Нейкьовец,SFO20-00,normal,base.bg,,False
l10n_bg.51439,51439,l10n_bg.village,Нейчовци,GAB12-02,normal,base.bg,,False
l10n_bg.51456,51456,l10n_bg.village,Неново,VAR24-00,normal,base.bg,,False
l10n_bg.51469,51469,l10n_bg.village,Неновци,GAB35-00,normal,base.bg,,False
l10n_bg.51490,51490,l10n_bg.village,Непразненци,PER08-00,normal,base.bg,,False
l10n_bg.51514,51514,l10n_bg.village,Несла,SFO16-00,normal,base.bg,,False
l10n_bg.51531,51531,l10n_bg.village,Нешевци,VTR13-00,normal,base.bg,,False
l10n_bg.51562,51562,l10n_bg.village,Никачковци,GAB35-00,normal,base.bg,,False
l10n_bg.51593,51593,l10n_bg.village,Николаево,VTR31-00,normal,base.bg,,False
l10n_bg.51603,51603,l10n_bg.village,Николаево,GAB35-00,normal,base.bg,,False
l10n_bg.51617,51617,l10n_bg.village,Николаево,PER36-00,normal,base.bg,,False
l10n_bg.51696,51696,l10n_bg.village,Николовци,VTR13-00,normal,base.bg,,False
l10n_bg.51706,51706,l10n_bg.village,Николчовци,VTR13-00,normal,base.bg,,False
l10n_bg.51715,51715,l10n_bg.village,Николчовци,GAB05-05,normal,base.bg,,False
l10n_bg.51737,51737,l10n_bg.village,Никудин,BLG49-00,normal,base.bg,,False
l10n_bg.51768,51768,l10n_bg.village,Нисово,RSE13-00,normal,base.bg,,False
l10n_bg.51771,51771,l10n_bg.village,Ничовци,VTR13-00,normal,base.bg,,False
l10n_bg.51857,51857,l10n_bg.village,Нова ливада,HKV11-07,normal,base.bg,,False
l10n_bg.51860,51860,l10n_bg.village,Нова Ловча,BLG52-00,normal,base.bg,,False
l10n_bg.51901,51901,l10n_bg.village,Нова Попина,SLS32-00,normal,base.bg,,False
l10n_bg.51826,51826,l10n_bg.village,Новаково,VAR02-00,normal,base.bg,,False
l10n_bg.00357,00357,l10n_bg.town,Нови Искър,SOF46-00,normal,base.bg,,False
l10n_bg.52038,52038,l10n_bg.village,Ново Ботево,DOB15-09,normal,base.bg,,False
l10n_bg.52043,52043,l10n_bg.village,Ново бърдо,SFO16-00,normal,base.bg,,False
l10n_bg.52060,52060,l10n_bg.village,Ново градище,VTR31-00,normal,base.bg,,False
l10n_bg.52194,52194,l10n_bg.village,Ново село,KNL29-00,normal,base.bg,,False
l10n_bg.52249,52249,l10n_bg.village,Ново село,SFO39-00,normal,base.bg,,False
l10n_bg.52252,52252,l10n_bg.village,Ново село,SZR31-00,normal,base.bg,,False
l10n_bg.52307,52307,l10n_bg.village,Ново Ходжово,BLG40-00,normal,base.bg,,False
l10n_bg.52057,52057,l10n_bg.village,Новогорци,VTR14-10,normal,base.bg,,False
l10n_bg.52153,52153,l10n_bg.village,Новоселище,KRZ35-36,normal,base.bg,,False
l10n_bg.52297,52297,l10n_bg.village,Новоселяне,KNL04-00,normal,base.bg,,False
l10n_bg.52355,52355,l10n_bg.village,Ножерите,GAB35-04,normal,base.bg,,False
l10n_bg.52369,52369,l10n_bg.village,Носеите,GAB35-04,normal,base.bg,,False
l10n_bg.52372,52372,l10n_bg.village,Ночево,KRZ35-00,normal,base.bg,,False
l10n_bg.52386,52386,l10n_bg.village,Нюшковци,VTR13-00,normal,base.bg,,False
l10n_bg.53031,53031,l10n_bg.village,Обел,BLG03-00,normal,base.bg,,False
l10n_bg.53059,53059,l10n_bg.village,Обидим,BLG01-00,normal,base.bg,,False
l10n_bg.53076,53076,l10n_bg.village,Обичник,KRZ21-00,normal,base.bg,,False
l10n_bg.53151,53151,l10n_bg.village,Овощарци,GAB05-09,normal,base.bg,,False
l10n_bg.53165,53165,l10n_bg.village,Овощна,VTR14-10,normal,base.bg,,False
l10n_bg.53240,53240,l10n_bg.village,Овчарово,SHU30-00,normal,base.bg,,False
l10n_bg.53268,53268,l10n_bg.village,Овчарци,SZR27-00,normal,base.bg,,False
l10n_bg.53357,53357,l10n_bg.village,Огняново,DOB20-00,normal,base.bg,,False
l10n_bg.53374,53374,l10n_bg.village,Огоя,SFO43-00,normal,base.bg,,False
l10n_bg.53391,53391,l10n_bg.village,Огражден,DOB12-15,normal,base.bg,,False
l10n_bg.53401,53401,l10n_bg.village,Одоровци,MON07-00,normal,base.bg,,False
l10n_bg.53415,53415,l10n_bg.village,Одраница,PER19-00,normal,base.bg,,False
l10n_bg.53429,53429,l10n_bg.village,Одринци,HKV11-00,normal,base.bg,,False
l10n_bg.53463,53463,l10n_bg.village,Озърновци,PER08-00,normal,base.bg,,False
l10n_bg.53477,53477,l10n_bg.village,Околиите,GAB35-00,normal,base.bg,,False
l10n_bg.53504,53504,l10n_bg.village,Оман,JAM03-00,normal,base.bg,,False
l10n_bg.53521,53521,l10n_bg.village,Омарчево,SHU18-00,normal,base.bg,,False
l10n_bg.53549,53549,l10n_bg.village,Оногур,DOB27-00,normal,base.bg,,False
l10n_bg.53610,53610,l10n_bg.village,Оплетня,SFO43-00,normal,base.bg,,False
l10n_bg.53641,53641,l10n_bg.village,Орач,TGV02-00,normal,base.bg,,False
l10n_bg.53713,53713,l10n_bg.village,Орешари,KRZ15-41,normal,base.bg,,False
l10n_bg.53758,53758,l10n_bg.village,Орешец,VID16-06,normal,base.bg,,False
l10n_bg.53761,53761,l10n_bg.village,Орешец,PDV01-00,normal,base.bg,,False
l10n_bg.53792,53792,l10n_bg.village,Орешец,SML31-00,normal,base.bg,,False
l10n_bg.53789,53789,l10n_bg.village,Орешино,HKV11-00,normal,base.bg,,False
l10n_bg.53881,53881,l10n_bg.village,Орлова могила,DOB15-00,normal,base.bg,,False
l10n_bg.53948,53948,l10n_bg.village,Орловци,GAB05-09,normal,base.bg,,False
l10n_bg.53967,53967,l10n_bg.village,Орляне,LOV36-00,normal,base.bg,,False
l10n_bg.53970,53970,l10n_bg.village,Орсоя,MON24-00,normal,base.bg,,False
l10n_bg.54050,54050,l10n_bg.village,Оселна,SFO18-00,normal,base.bg,,False
l10n_bg.54081,54081,l10n_bg.village,Осен,TGV35-00,normal,base.bg,,False
l10n_bg.54095,54095,l10n_bg.village,Осенарите,VTR04-09,normal,base.bg,,False
l10n_bg.54136,54136,l10n_bg.village,Осеново,BLG01-00,normal,base.bg,,False
l10n_bg.54242,54242,l10n_bg.village,Осларка,SZR36-00,normal,base.bg,,False
l10n_bg.54256,54256,l10n_bg.village,Ослен Криводол,VRC27-00,normal,base.bg,,False
l10n_bg.54314,54314,l10n_bg.village,Остра могила,SZR31-00,normal,base.bg,,False
l10n_bg.54359,54359,l10n_bg.village,Остри пазлак,SML31-00,normal,base.bg,,False
l10n_bg.54376,54376,l10n_bg.village,Острица,SML38-00,normal,base.bg,,False
l10n_bg.54420,54420,l10n_bg.village,Островче,RAZ26-00,normal,base.bg,,False
l10n_bg.54434,54434,l10n_bg.village,Острокапци,VID16-00,normal,base.bg,,False
l10n_bg.54448,54448,l10n_bg.village,Остър камък,HKV33-00,normal,base.bg,,False
l10n_bg.54554,54554,l10n_bg.village,Очуша,SFO25-00,normal,base.bg,,False
l10n_bg.54517,54517,l10n_bg.village,Ошане,VID01-00,normal,base.bg,,False
l10n_bg.54523,54523,l10n_bg.village,Ошаните,GAB35-00,normal,base.bg,,False
l10n_bg.54537,54537,l10n_bg.village,Ощава,BLG28-00,normal,base.bg,,False
l10n_bg.55049,55049,l10n_bg.village,Павлевци,GAB35-00,normal,base.bg,,False
l10n_bg.55083,55083,l10n_bg.village,Падала,KNL38-00,normal,base.bg,,False
l10n_bg.55097,55097,l10n_bg.village,Падало,KRZ15-41,normal,base.bg,,False
l10n_bg.55141,55141,l10n_bg.village,Падине,PER19-00,normal,base.bg,,False
l10n_bg.55227,55227,l10n_bg.village,Палат,BLG49-00,normal,base.bg,,False
l10n_bg.55258,55258,l10n_bg.village,Палилула,MON04-00,normal,base.bg,,False
l10n_bg.55350,55350,l10n_bg.village,Паницово,BGS15-00,normal,base.bg,,False
l10n_bg.55364,55364,l10n_bg.village,Паничарево,KNL04-00,normal,base.bg,,False
l10n_bg.59358,59358,l10n_bg.village,Паничище,KNL41-00,normal,base.bg,,False
l10n_bg.55405,55405,l10n_bg.village,Пановци,SFO20-00,normal,base.bg,,False
l10n_bg.55419,55419,l10n_bg.village,Панчарево,SOF46-00,normal,base.bg,,False
l10n_bg.55442,55442,l10n_bg.village,Папратлива,VTR13-00,normal,base.bg,,False
l10n_bg.55453,55453,l10n_bg.village,Парамун,PER51-00,normal,base.bg,,False
l10n_bg.55467,55467,l10n_bg.village,Парил,BLG52-00,normal,base.bg,,False
l10n_bg.55498,55498,l10n_bg.village,Парчовци,GAB05-00,normal,base.bg,,False
l10n_bg.55525,55525,l10n_bg.village,Паспал,KRZ02-00,normal,base.bg,,False
l10n_bg.55542,55542,l10n_bg.village,Пастух,KNL31-00,normal,base.bg,,False
l10n_bg.55587,55587,l10n_bg.village,Патрешко,LOV34-00,normal,base.bg,,False
l10n_bg.55600,55600,l10n_bg.village,Пауново,SFO20-00,normal,base.bg,,False
l10n_bg.55628,55628,l10n_bg.village,Пашкул,HKV11-00,normal,base.bg,,False
l10n_bg.55645,55645,l10n_bg.village,Пашово,HKV28-00,normal,base.bg,,False
l10n_bg.55693,55693,l10n_bg.village,Пейковци,VTR13-00,normal,base.bg,,False
l10n_bg.55703,55703,l10n_bg.village,Пейна,GAB12-00,normal,base.bg,,False
l10n_bg.55717,55717,l10n_bg.village,Пейовци,GAB05-05,normal,base.bg,,False
l10n_bg.55734,55734,l10n_bg.village,Пелатиково,KNL31-00,normal,base.bg,,False
l10n_bg.55796,55796,l10n_bg.village,Пенковци,GAB05-07,normal,base.bg,,False
l10n_bg.55814,55814,l10n_bg.village,Пенкьовци,PER51-00,normal,base.bg,,False
l10n_bg.55837,55837,l10n_bg.village,Пепелина,RSE08-00,normal,base.bg,,False
l10n_bg.55868,55868,l10n_bg.village,Периловец,VID03-00,normal,base.bg,,False
l10n_bg.55912,55912,l10n_bg.village,Песнопой,KRZ02-19,normal,base.bg,,False
l10n_bg.55930,55930,l10n_bg.village,Песочница,MON02-00,normal,base.bg,,False
l10n_bg.55988,55988,l10n_bg.village,Пет кладенци,RSE04-00,normal,base.bg,,False
l10n_bg.56011,56011,l10n_bg.village,Петковци,VTR13-01,normal,base.bg,,False
l10n_bg.56023,56023,l10n_bg.village,Петковци,GAB12-00,normal,base.bg,,False
l10n_bg.56157,56157,l10n_bg.village,Петров дол,SML16-00,normal,base.bg,,False
l10n_bg.56191,56191,l10n_bg.village,Петровци,GAB05-00,normal,base.bg,,False
l10n_bg.56229,56229,l10n_bg.village,Пецовци,GAB05-23,normal,base.bg,,False
l10n_bg.56246,56246,l10n_bg.village,Печинска,SML16-00,normal,base.bg,,False
l10n_bg.56252,56252,l10n_bg.village,Пешаково,VID09-00,normal,base.bg,,False
l10n_bg.56294,56294,l10n_bg.village,Пещера,SML31-00,normal,base.bg,,False
l10n_bg.56318,56318,l10n_bg.village,Пещерна,LOV19-00,normal,base.bg,,False
l10n_bg.56352,56352,l10n_bg.village,Пиперица,BLG40-00,normal,base.bg,,False
l10n_bg.56383,56383,l10n_bg.village,Пирамидата,VTR04-00,normal,base.bg,,False
l10n_bg.56424,56424,l10n_bg.village,Пиринец,TGV02-00,normal,base.bg,,False
l10n_bg.56455,56455,l10n_bg.village,Писаница,SML31-00,normal,base.bg,,False
l10n_bg.56486,56486,l10n_bg.village,Писарево,SHU22-00,normal,base.bg,,False
l10n_bg.56544,56544,l10n_bg.village,Пишурка,MON26-00,normal,base.bg,,False
l10n_bg.56558,56558,l10n_bg.village,Пищане,SFO45-00,normal,base.bg,,False
l10n_bg.56616,56616,l10n_bg.village,Плакудер,VID09-00,normal,base.bg,,False
l10n_bg.56624,56624,l10n_bg.village,Плана,SOF46-00,normal,base.bg,,False
l10n_bg.56650,56650,l10n_bg.village,Планиница,PER32-00,normal,base.bg,,False
l10n_bg.56664,56664,l10n_bg.village,Планиново,HKV32-00,normal,base.bg,,False
l10n_bg.59313,59313,l10n_bg.village,Планинско,SML02-00,normal,base.bg,,False
l10n_bg.56678,56678,l10n_bg.village,Планинци,GAB35-00,normal,base.bg,,False
l10n_bg.56681,56681,l10n_bg.village,Планинци,SML16-07,normal,base.bg,,False
l10n_bg.56705,56705,l10n_bg.village,Плачка,GAB12-00,normal,base.bg,,False
l10n_bg.56736,56736,l10n_bg.village,Пленимир,DOB12-00,normal,base.bg,,False
l10n_bg.56842,56842,l10n_bg.village,Плъзище,SFO56-00,normal,base.bg,,False
l10n_bg.56887,56887,l10n_bg.village,Побит камък,KNL50-00,normal,base.bg,,False
l10n_bg.56900,56900,l10n_bg.village,Побък,GAB35-00,normal,base.bg,,False
l10n_bg.56914,56914,l10n_bg.village,Повалиръж,SFO45-00,normal,base.bg,,False
l10n_bg.56993,56993,l10n_bg.village,Подгорие,SFO25-00,normal,base.bg,,False
l10n_bg.57090,57090,l10n_bg.village,Пожарево,SLS34-00,normal,base.bg,,False
l10n_bg.57114,57114,l10n_bg.village,Пожерник,VTR04-00,normal,base.bg,,False
l10n_bg.57145,57145,l10n_bg.village,Покрован,HKV11-00,normal,base.bg,,False
l10n_bg.57188,57188,l10n_bg.village,Полетинци,KNL29-00,normal,base.bg,,False
l10n_bg.57193,57193,l10n_bg.village,Полетковци,VID22-00,normal,base.bg,,False
l10n_bg.68103,68103,l10n_bg.village,Полковник Иваново,DOB15-00,normal,base.bg,,False
l10n_bg.57251,57251,l10n_bg.village,Полковник Ламбриново,SLS31-00,normal,base.bg,,False
l10n_bg.57319,57319,l10n_bg.village,Полска Скакавица,KNL29-00,normal,base.bg,,False
l10n_bg.57399,57399,l10n_bg.village,Поляна,SML27-00,normal,base.bg,,False
l10n_bg.57474,57474,l10n_bg.village,Помеждин,MON14-00,normal,base.bg,,False
l10n_bg.57501,57501,l10n_bg.village,Помощица,TGV24-00,normal,base.bg,,False
l10n_bg.57529,57529,l10n_bg.village,Понор,SFO26-00,normal,base.bg,,False
l10n_bg.57532,57532,l10n_bg.village,Попари,GAB05-00,normal,base.bg,,False
l10n_bg.57546,57546,l10n_bg.village,Попгергевци,GAB35-00,normal,base.bg,,False
l10n_bg.57550,57550,l10n_bg.village,Попгригорово,DOB15-00,normal,base.bg,,False
l10n_bg.57604,57604,l10n_bg.village,Попкралево,SLS31-00,normal,base.bg,,False
l10n_bg.87802,87802,l10n_bg.village,Попови ливади,BLG11-00,normal,base.bg,,False
l10n_bg.57666,57666,l10n_bg.village,Поповци,VTR04-00,normal,base.bg,,False
l10n_bg.57683,57683,l10n_bg.village,Поповци,SFO20-00,normal,base.bg,,False
l10n_bg.57707,57707,l10n_bg.village,Попрайковци,GAB35-00,normal,base.bg,,False
l10n_bg.57710,57710,l10n_bg.village,Попрелка,SML31-00,normal,base.bg,,False
l10n_bg.57724,57724,l10n_bg.village,Попрусаново,SLS15-11,normal,base.bg,,False
l10n_bg.57738,57738,l10n_bg.village,Попрусевци,VTR13-01,normal,base.bg,,False
l10n_bg.57741,57741,l10n_bg.village,Попска,VTR13-01,normal,base.bg,,False
l10n_bg.57755,57755,l10n_bg.village,Попска,GAB29-00,normal,base.bg,,False
l10n_bg.57769,57769,l10n_bg.village,Попско,HKV11-00,normal,base.bg,,False
l10n_bg.57827,57827,l10n_bg.village,Поройно,TGV02-00,normal,base.bg,,False
l10n_bg.57858,57858,l10n_bg.village,Поручик Кърджиево,DOB20-00,normal,base.bg,,False
l10n_bg.57861,57861,l10n_bg.village,Поручик Чунчево,DOB17-00,normal,base.bg,,False
l10n_bg.59327,59327,l10n_bg.village,Поток,GAB05-27,normal,base.bg,,False
l10n_bg.57916,57916,l10n_bg.village,Потока,SML31-00,normal,base.bg,,False
l10n_bg.57921,57921,l10n_bg.village,Потоп,SFO17-00,normal,base.bg,,False
l10n_bg.57964,57964,l10n_bg.village,Поцърненци,PER36-00,normal,base.bg,,False
l10n_bg.58003,58003,l10n_bg.village,Правдино,JAM22-00,normal,base.bg,,False
l10n_bg.58044,58044,l10n_bg.village,Правешка Лакавица,SFO34-00,normal,base.bg,,False
l10n_bg.58061,58061,l10n_bg.village,Право бърдо,BLG33-00,normal,base.bg,,False
l10n_bg.58092,58092,l10n_bg.village,Праужда,VID01-00,normal,base.bg,,False
l10n_bg.58102,58102,l10n_bg.village,Прахали,GAB05-23,normal,base.bg,,False
l10n_bg.58129,58129,l10n_bg.village,Преколница,KNL29-00,normal,base.bg,,False
l10n_bg.58133,58133,l10n_bg.village,Прекръсте,SFO16-00,normal,base.bg,,False
l10n_bg.58150,58150,l10n_bg.village,Прелом,LOV18-00,normal,base.bg,,False
l10n_bg.59344,59344,l10n_bg.village,Пресока,SML11-00,normal,base.bg,,False
l10n_bg.58267,58267,l10n_bg.village,Преспа,SFO56-00,normal,base.bg,,False
l10n_bg.58284,58284,l10n_bg.village,Престой,GAB35-00,normal,base.bg,,False
l10n_bg.58339,58339,l10n_bg.village,Прилеп,DOB15-00,normal,base.bg,,False
l10n_bg.58360,58360,l10n_bg.village,Приморци,DOB15-00,normal,base.bg,,False
l10n_bg.58373,58373,l10n_bg.village,Припек,VAR02-15,normal,base.bg,,False
l10n_bg.58400,58400,l10n_bg.village,Присад,BGS21-00,normal,base.bg,,False
l10n_bg.58428,58428,l10n_bg.village,Присадец,HKV32-00,normal,base.bg,,False
l10n_bg.58431,58431,l10n_bg.village,Приселци,BGS15-05,normal,base.bg,,False
l10n_bg.58476,58476,l10n_bg.village,Присойна,TGV02-00,normal,base.bg,,False
l10n_bg.58517,58517,l10n_bg.village,Проглед,SML38-00,normal,base.bg,,False
l10n_bg.58520,58520,l10n_bg.village,Продановци,VTR04-00,normal,base.bg,,False
l10n_bg.59300,59300,l10n_bg.village,Продановци,GAB05-23,normal,base.bg,,False
l10n_bg.58551,58551,l10n_bg.village,Проданча,PER51-00,normal,base.bg,,False
l10n_bg.58582,58582,l10n_bg.village,Пролазница,VID01-00,normal,base.bg,,False
l10n_bg.58596,58596,l10n_bg.village,Пролез,DOB29-00,normal,base.bg,,False
l10n_bg.58654,58654,l10n_bg.village,Просечен,VAR26-00,normal,base.bg,,False
l10n_bg.58671,58671,l10n_bg.village,Протопопинци,VID37-00,normal,base.bg,,False
l10n_bg.58685,58685,l10n_bg.village,Професор Златарски,DOB27-00,normal,base.bg,,False
l10n_bg.58712,58712,l10n_bg.village,Проход,BGS06-00,normal,base.bg,,False
l10n_bg.58743,58743,l10n_bg.village,Пряпорец,SZR31-00,normal,base.bg,,False
l10n_bg.58791,58791,l10n_bg.village,Пушево,VTR04-00,normal,base.bg,,False
l10n_bg.58829,58829,l10n_bg.village,Пчеларово,KRZ35-00,normal,base.bg,,False
l10n_bg.58857,58857,l10n_bg.village,Пчелин,BGS23-00,normal,base.bg,,False
l10n_bg.58894,58894,l10n_bg.village,Пчелиново,SZR37-00,normal,base.bg,,False
l10n_bg.58935,58935,l10n_bg.village,Пчелник,DOB15-00,normal,base.bg,,False
l10n_bg.58949,58949,l10n_bg.village,Пчелно,TGV02-00,normal,base.bg,,False
l10n_bg.59015,59015,l10n_bg.village,Пънчево,BGS06-00,normal,base.bg,,False
l10n_bg.59104,59104,l10n_bg.village,Пържиграх,GAB35-00,normal,base.bg,,False
l10n_bg.59118,59118,l10n_bg.village,Пърличево,MON02-00,normal,base.bg,,False
l10n_bg.59121,59121,l10n_bg.village,Пъровци,VTR04-00,normal,base.bg,,False
l10n_bg.59135,59135,l10n_bg.village,Пъртевци,GAB05-00,normal,base.bg,,False
l10n_bg.59152,59152,l10n_bg.village,Пърша,GAB12-02,normal,base.bg,,False
l10n_bg.59170,59170,l10n_bg.village,Пъстрово,SZR31-00,normal,base.bg,,False
l10n_bg.59210,59210,l10n_bg.village,Пясъчево,HKV29-00,normal,base.bg,,False
l10n_bg.61090,61090,l10n_bg.village,Равна,MON36-00,normal,base.bg,,False
l10n_bg.61100,61100,l10n_bg.village,Равна,SFO09-00,normal,base.bg,,False
l10n_bg.61131,61131,l10n_bg.village,Равна гора,HKV28-08,normal,base.bg,,False
l10n_bg.61234,61234,l10n_bg.village,Равно нивище,SML16-00,normal,base.bg,,False
l10n_bg.61251,61251,l10n_bg.village,Равно село,TGV02-00,normal,base.bg,,False
l10n_bg.61217,61217,l10n_bg.village,Равново,VTR14-00,normal,base.bg,,False
l10n_bg.61296,61296,l10n_bg.village,Раданчето,GAB12-00,normal,base.bg,,False
l10n_bg.61306,61306,l10n_bg.village,Радево,VAR02-00,normal,base.bg,,False
l10n_bg.61323,61323,l10n_bg.village,Радевци,GAB35-00,normal,base.bg,,False
l10n_bg.61354,61354,l10n_bg.village,Радибош,PER36-00,normal,base.bg,,False
l10n_bg.61409,61409,l10n_bg.village,Радино,GAB35-04,normal,base.bg,,False
l10n_bg.61435,61435,l10n_bg.village,Радковци,VTR04-00,normal,base.bg,,False
l10n_bg.61501,61501,l10n_bg.village,Радово,PER51-00,normal,base.bg,,False
l10n_bg.61515,61515,l10n_bg.village,Радовци,VTR13-00,normal,base.bg,,False
l10n_bg.61546,61546,l10n_bg.village,Радоевци,GAB35-00,normal,base.bg,,False
l10n_bg.61563,61563,l10n_bg.village,Радойново,BGS06-00,normal,base.bg,,False
l10n_bg.61618,61618,l10n_bg.village,Радуй,PER32-00,normal,base.bg,,False
l10n_bg.61621,61621,l10n_bg.village,Радуловци,SFO45-00,normal,base.bg,,False
l10n_bg.61635,61635,l10n_bg.village,Радунци,SZR22-00,normal,base.bg,,False
l10n_bg.61649,61649,l10n_bg.village,Раевци,GAB35-00,normal,base.bg,,False
l10n_bg.61652,61652,l10n_bg.village,Разбоище,SFO09-00,normal,base.bg,,False
l10n_bg.61755,61755,l10n_bg.village,Разделна,SZR07-00,normal,base.bg,,False
l10n_bg.61830,61830,l10n_bg.village,Разсоха,VTR14-00,normal,base.bg,,False
l10n_bg.61861,61861,l10n_bg.village,Райковци,VTR04-00,normal,base.bg,,False
l10n_bg.61889,61889,l10n_bg.village,Райново,HKV09-00,normal,base.bg,,False
l10n_bg.61892,61892,l10n_bg.village,Райновци,VTR13-00,normal,base.bg,,False
l10n_bg.61902,61902,l10n_bg.village,Райновци,GAB05-00,normal,base.bg,,False
l10n_bg.61916,61916,l10n_bg.village,Райнушковци,GAB35-00,normal,base.bg,,False
l10n_bg.61947,61947,l10n_bg.village,Ракиловци,PER22-00,normal,base.bg,,False
l10n_bg.61964,61964,l10n_bg.village,Ракита,SFO45-00,normal,base.bg,,False
l10n_bg.61978,61978,l10n_bg.village,Ракитна,BLG44-00,normal,base.bg,,False
l10n_bg.62027,62027,l10n_bg.village,Раклица,BGS09-00,normal,base.bg,,False
l10n_bg.62058,62058,l10n_bg.village,Раково,KNL31-00,normal,base.bg,,False
l10n_bg.62061,62061,l10n_bg.village,Раково,SLV20-00,normal,base.bg,,False
